oldcode,hsspend_per_cap68_z1,hsspend_per_cap68_z2,pop60,povrate60,hsspend_per_cap68,socspend_per_cap68,othspend_per_cap68,totspend_per_cap68,hsspend_per_cap72_a,hsspend_per_cap72_b,hsspend_per_cap72_c,socspend_per_cap72,othspend_per_cap72,totspend_per_cap72,hs72cpos,hs68pos,state,pct_urban_1960,pct_black_1960,hsspend_per_kid_68,hsspend_per_kid_72
15073,0,0,33475,17.40619,0,149.1748,216.0095,365.1843,0,0,0,283.2212,244.1911,527.4122,0,0,15,42,1.1,0,0
31017,0,0,58891,17.4154,0,186.1051,169.3199,355.425,0,0,0,363.618,245.7508,609.3688,0,0,31,49.8,15,0,0
14053,.062669,.062669,40778,17.45402,.062669,182.5589,394.1575,576.7164,0,0,0,321.7407,660.0032,981.7439,0,1,14,36,2.3,3.686409,0
5052,0,0,25677,17.45938,0,266.9397,489.1635,756.1033,0,0,0,505.7919,439.6134,945.4053,0,0,5,40.3,.2,0,0
37004,0,0,6969,17.46215,0,96.3085,782.2589,878.5673,39.32346,39.32346,39.32346,274.1054,859.7437,1173.173,1,0,37,0,0,0,2313.145
39042,.4459212,.4459212,55117,17.52171,.4459212,247.6408,170.4103,418.0511,0,0,0,436.685,195.0629,631.7479,0,1,39,42.5,.1,26.23066,0
17078,.5932692,.5932692,60092,17.55693,.5932692,200.903,395.0407,595.9437,.6133465,.6133465,.6133465,344.8939,568.8808,914.3881,1,1,17,63.6,2,34.89819,36.07921
23004,1.154422,1.154422,28060,17.56269,1.154422,137.1757,194.7095,331.8852,8.79152,8.79152,8.79152,422.5316,204.2803,635.6035,1,1,23,51.4,0,67.9072,517.1483
13039,0,0,4289,17.57293,0,164.6813,1040.037,1204.718,0,0,0,287.7796,1233.795,1521.575,0,0,13,0,0,0,0
36074,0,0,59471,17.59996,0,175.887,311.9021,487.7892,0,0,0,301.9723,265.0193,566.9916,0,0,36,57.1,1.3,0,0
10005,.6361138,.6361138,111537,17.64566,.6361138,292.4316,2836.475,3128.906,1.174448,1.174448,1.174448,327.2928,2530.526,2858.994,1,1,10,54.1,11.1,37.41846,69.08516
36023,.6516964,.6516964,63718,17.653,.6516964,171.8821,160.1307,332.0128,.6889401,.6889401,.6889401,300.6192,218.3742,519.6824,1,1,36,46.8,.7,38.33508,40.52589
29001,0,0,8607,17.65868,0,210.8437,727.7723,938.616,0,0,0,537.6829,883.5946,1421.277,0,0,29,32.3,.8,0,0
44068,0,0,91717,17.68721,0,165.8763,117.0702,282.9465,.9584445,.9584445,.9584445,230.651,160.7636,392.3731,1,0,44,92.6,5.3,0,56.37909
22001,1.965424,1.965424,70081,17.70949,1.965424,275.8215,747.735,1023.556,2.506518,2.506518,2.506518,597.2656,860.199,1459.971,1,1,22,16.8,2.4,115.6132,147.4422
5029,.4839444,.4839444,21507,17.73043,.4839444,314.3824,457.7139,772.0963,0,0,0,619.4382,512.381,1131.819,0,1,5,23.3,.1,28.46732,0
15015,17.59293,17.59293,28447,17.75602,17.59293,186.1386,242.3259,428.4645,9.779137,15.76962,15.76962,334.0037,257.7557,607.5291,1,1,15,46.8,.8,1034.878,927.6249
36081,0,0,28903,17.81563,0,157.6297,306.3321,463.9618,0,0,0,291.3294,345.3764,636.7058,0,0,36,50.5,.3,0,0
6031,0,0,2518,17.82297,0,215.4115,2177.215,2392.627,0,0,0,399.6254,2245.786,2645.412,0,0,6,0,.3,0,0
15005,0,0,15169,17.83393,0,88.25591,170.6722,258.9281,0,0,0,310.1265,190.9529,501.0794,0,0,15,55.8,0,0,0
5023,.5201464,.5201464,51865,17.90432,.5201464,272.1401,224.3931,496.5331,.0477486,.0477486,.0477486,509.2589,422.3418,931.6485,1,1,5,34.7,.4,30.59685,2.80874
17029,.5432329,.5432329,21000,17.90485,.5432329,219.3532,418.8467,638.1998,1.560189,1.560189,1.560189,417.928,752.6901,1172.178,1,1,17,64.6,1.3,31.95487,91.77585
14089,1.040298,1.040298,46152,17.90943,1.040298,186.0828,356.7172,542.8,1.146108,1.146108,1.146108,365.8585,279.8682,646.8727,1,1,14,57.6,3.1,61.194,67.41814
51005,0,0,6604,17.92049,0,185.8269,387.0023,572.8292,0,0,0,373.6797,1006.479,1380.158,0,0,51,44.3,0,0,0
16097,0,0,107804,17.94718,0,272.9229,485.1107,758.0336,.7006171,.7006171,.7006171,431.0013,417.4327,849.1347,1,0,16,83.4,1.2,0,41.21277
13028,0,0,29653,17.95177,0,256.6322,300.533,557.1652,0,0,0,517.8331,512.4001,1030.233,0,0,13,48.4,0,0,0
17094,0,0,2100,17.95238,0,116.913,2085.374,2202.287,0,0,0,211.8933,2648.465,2860.359,0,0,17,0,.1,0,0
24069,2.092182,2.092182,233586,17.95557,2.092182,309.7621,366.191,675.9531,2.714857,2.796373,2.858813,465.1886,419.5469,887.5942,1,1,24,74.3,.3,123.0695,168.1655
17097,0,0,7721,17.96438,0,346.9831,1117.142,1464.125,0,0,0,347.3057,1289.24,1636.546,0,0,17,57.2,0,0,0
33011,.8891865,.8891865,47175,18.02617,.8891865,134.5812,378.0506,512.6318,.3973292,.3973292,.3973292,463.6371,477.2461,941.2805,1,1,33,23.4,3.2,52.30509,23.3723
21013,.610775,.610775,77493,18.03424,.610775,62.02785,1490.753,1552.781,0,0,0,253.5885,1691.26,1944.849,0,1,21,29.3,9.7,35.92794,0
13015,0,0,6162,18.04609,0,145.3566,624.4307,769.7873,0,0,0,222.5941,619.6924,842.2865,0,0,13,0,0,0,0
33018,0,0,51031,18.05222,0,294.6821,417.1096,711.7917,0,0,0,492.1054,506.8459,998.9513,0,0,33,63,.6,0,0
44188,1.31542,1.31542,115984,18.05331,1.31542,230.7516,1145.558,1376.31,10.02895,10.02895,10.02895,417.7304,877.8156,1305.575,1,1,44,97.7,6.7,77.37766,589.938
17076,.931782,.931782,12181,18.07259,.931782,230.2317,677.3698,907.6014,0,0,0,390.9636,801.7949,1192.759,0,1,17,67.3,2.1,54.81071,0
15089,2.182811,2.182811,74265,18.07893,2.182811,190.0075,695.6776,885.6851,2.831536,2.831536,2.831536,353.5128,386.6216,742.9659,1,1,15,63.1,4.8,128.4007,166.561
48037,2.575351,2.575351,70270,18.08734,2.575351,290.4201,485.5799,776,.8442953,.8442953,.8442953,542.8054,568.2204,1111.87,1,1,48,52.9,.1,151.4912,49.66443
51001,1.120275,1.120275,21417,18.09366,1.120275,231.622,622.1104,853.7324,.6140517,.6140517,1.438084,298.2687,617.235,916.9418,1,1,51,82.3,.5,65.89855,84.59319
5014,0,0,11695,18.1551,0,195.8705,302.1193,497.9899,0,0,0,566.4164,397.9064,964.3228,0,0,5,24.6,0,0,0
37072,.7536916,.7536916,346583,18.15882,.7536916,289.5602,394.2065,683.7668,1.060889,1.060889,1.060889,412.8087,443.8334,857.7031,1,1,37,88.9,7.8,44.3348,62.40526
33006,.367386,.367386,74359,18.16378,.367386,242.0377,416.2742,658.312,0,0,0,426.9603,565.7874,992.7477,0,1,33,47.7,1.8,21.61094,0
36042,0,0,38618,18.21496,0,212.7089,167.2021,379.911,0,0,0,358.4845,233.6129,592.0974,0,0,36,34.2,1,0,0
6037,0,0,5300,18.22358,0,208.2237,870.9119,1079.136,0,0,0,439.3796,1208.652,1648.031,0,0,6,0,0,0,0
28001,.4673845,.4673845,29247,18.23159,.4673845,227.0785,444.0143,671.0928,1.127876,1.127876,1.127876,393.6232,562.1072,956.8583,1,1,28,74,.7,27.49321,66.34566
6049,0,0,2429,18.23181,0,54.28941,1170.637,1224.926,0,0,0,113.7235,1945.175,2058.899,0,0,6,0,.6,0,0
39063,1.01894,1.01894,218878,18.2512,1.01894,222.2907,154.0526,376.3434,1.526347,1.526347,1.526347,420.5741,183.542,605.6424,1,1,39,41.1,4.2,59.93765,89.78513
15053,3.331565,3.331565,59579,18.26589,3.331565,338.4887,277.73,616.2187,0,0,1.193768,626.7215,299.1112,927.0265,1,1,15,52.9,1.2,195.9744,70.22163
17084,0,0,11042,18.27264,0,222.255,476.8456,699.1005,0,0,0,396.4277,660.6248,1057.052,0,0,17,53.9,.3,0,0
17096,0,0,25779,18.2844,0,236.1245,744.2839,980.4084,0,0,0,413.7605,802.1415,1215.902,0,0,17,39.6,1,0,0
5051,0,0,33141,18.29186,0,249.6504,184.2554,433.9058,0,0,0,460.5501,248.6035,709.1537,0,0,5,44.1,.6,0,0
13018,0,0,8372,18.29483,0,139.5999,2751.381,2890.98,0,0,0,285.9571,3988.283,4274.241,0,0,13,0,0,0,0
38027,0,0,26709,18.31388,0,714.1254,389.8238,1103.949,0,0,0,444.3342,711.296,1155.63,0,0,38,33.8,0,0,0
17055,0,0,4000,18.31832,0,191.2087,1233.482,1424.691,0,0,0,371.4683,1514.879,1886.348,0,0,17,0,1.3,0,0
44033,0,0,7807,18.31882,0,190.335,968.0151,1158.35,0,0,0,329.039,1266.699,1595.738,0,0,44,0,.3,0,0
15006,0,0,27748,18.32377,0,162.5536,524.0907,686.6443,0,0,0,320.1198,381.4833,701.6031,0,0,15,34.6,.1,0,0
27016,0,0,26884,18.32405,0,240.0068,504.463,744.4698,0,0,0,334.7171,612.5292,947.2463,0,0,27,51.3,.1,0,0
14074,0,0,15103,18.34398,0,197.3525,690.2734,887.6259,0,0,0,369.7769,694.9371,1064.714,0,0,14,21.5,0,0,0
33029,3.208847,3.208847,57803,18.36667,3.208847,281.0282,480.2078,761.236,1.886262,1.886262,1.886262,521.9441,553.6208,1077.451,1,1,33,59.9,.4,188.7557,110.9566
36079,1.075753,1.075753,76551,18.37596,1.075753,268.3685,285.3033,553.6718,1.243346,1.243346,1.243346,343.9216,204.904,550.0689,1,1,36,52.3,1,63.27961,73.13802
17038,0,0,3248,18.38054,0,161.3433,1925.118,2086.462,0,0,0,282.5373,1937.83,2220.368,0,0,17,0,.5,0,0
17057,0,0,24138,18.38799,0,225.0024,659.1367,884.1392,0,0,0,361.7564,461.4537,823.2101,0,0,17,51.9,.3,0,0
29017,0,0,10016,18.44057,0,266.3143,314.2118,580.5261,0,0,0,337.7547,378.4266,716.1813,0,0,29,41,.2,0,0
27008,0,0,7536,18.46997,0,196.0513,1806.275,2002.327,0,0,0,302.5305,2241.344,2543.875,0,0,27,0,0,0,0
35051,0,0,47286,18.48127,0,166.7435,1408.759,1575.503,.6702527,.6702527,.6702527,338.4838,1502.81,1841.964,1,0,35,65,.7,0,39.42663
50037,.1010702,.1010702,88977,18.4826,.1010702,171.0235,357.3432,528.3668,.1369835,.1369835,.1369835,310.9753,268.6861,579.7984,1,1,50,46.8,0,5.945307,8.057852
33038,.2069437,.2069437,86129,18.48645,.2069437,228.3226,347.1667,575.4894,.2467863,.2467863,.2467863,430.3166,540.5269,971.0902,1,1,33,42.3,.2,12.17316,14.51684
27045,4.893557,4.893557,7083,18.49159,4.893557,231.4987,588.4576,819.9563,.5681658,.5681658,.5681658,603.2736,1036.391,1640.233,1,1,27,0,0,287.8563,33.42152
17023,3.238797,3.238797,44040,18.49181,3.238797,225.8955,746.4351,972.3307,0,7.837465,9.573638,392.8247,670.31,1072.708,1,1,17,75.2,4,190.5175,563.1552
16091,0,0,21275,18.50745,0,221.6747,296.3849,518.0596,0,0,0,374.6089,342.1511,716.76,0,0,16,33.9,0,0,0
39061,.8060558,.8060558,65346,18.51324,.8060558,220.1245,147.9539,368.0784,1.090725,1.090725,1.090725,414.4348,154.967,570.4925,1,1,39,52.1,.6,47.41505,64.16032
2013,0,0,7269,18.523,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0
11031,.518548,.518548,46628,18.5548,.518548,174.1229,534.8159,708.9388,0,0,0,324.6926,725.4299,1050.122,0,1,11,65.3,10.2,30.50282,0
15043,0,0,40049,18.55908,0,152.5744,291.8831,444.4576,0,0,0,297.6317,291.5249,589.1566,0,0,15,17.9,.2,0,0
5049,1.362472,1.362472,148239,18.57595,1.362472,286.5015,195.971,482.4725,1.758401,1.758401,1.758401,638.0921,416.0675,1055.918,1,1,5,44.9,.6,80.14539,103.4354
48016,4.983585,4.983585,9807,18.59513,4.983585,219.2609,494.6581,713.9189,5.31845,5.31845,5.31845,423.1592,683.978,1112.456,1,1,48,52.6,.2,293.152,312.85
15050,0,0,32765,18.60322,0,176.7587,256.0841,432.8429,0,0,0,308.1673,354.2606,662.4279,0,0,15,32.7,.2,0,0
15010,1.082819,1.082819,63120,18.61446,1.082819,151.3745,2432.499,2583.873,2.200959,2.200959,2.200959,330.6313,1514.479,1847.312,1,1,15,68.5,4.5,63.69526,129.4682
37070,0,0,14545,18.62426,0,254.3365,634.8337,889.1701,0,0,0,341.746,770.4324,1112.178,0,0,37,40.7,0,0,0
15080,0,0,15870,18.65147,0,158.5447,183.3279,341.8727,0,0,0,277.6,293.1622,570.7621,0,0,15,35.3,0,0,0
28059,0,0,761,18.65966,0,176.5169,567.2071,743.7239,0,0,0,325.313,715.4254,1040.738,0,0,28,0,0,0,0
44197,0,0,1136,18.66197,0,189.7415,742.2027,931.9442,0,0,0,353.03,761.6029,1114.633,0,0,44,0,.1,0,0
39047,.6336322,.6336322,16407,18.67263,.6336322,235.4501,1103.844,1339.294,.6602859,.6602859,.6602859,513.763,822.4697,1336.893,1,1,39,41.2,.2,37.27248,38.84035
36059,0,0,19565,18.6742,0,123.1923,250.556,373.7484,0,0,0,272.0217,252.7333,524.755,0,0,36,14.4,.1,0,0
14098,.4030091,.4030091,59955,18.67674,.4030091,169.6838,232.857,402.5408,.5248342,.5248342,.5248342,333.3117,254.5546,588.3912,1,1,14,55.9,.2,23.70642,30.8726
29010,0,0,6041,18.67966,0,162.9838,184.823,347.8068,0,0,0,404.6259,236.6914,641.3174,0,0,29,0,.1,0,0
28003,0,0,663,18.70287,0,95.18152,230.132,325.3135,0,0,0,222.0627,207.9868,430.0495,0,0,28,0,0,0,0
44192,0,0,3987,18.70757,0,111.6363,227.1226,338.7589,0,0,0,185.6839,364.5693,550.2532,0,0,44,70.5,6.9,0,0
15055,0,0,33940,18.71172,0,138.1368,206.4227,344.5595,0,0,0,273.4913,276.6113,550.1025,0,0,15,33.6,0,0,0
45011,0,0,10746,18.72091,0,208.3017,707.2177,915.5194,3.284881,3.284881,3.284881,439.2034,572.6172,1015.106,1,0,45,69.9,0,0,193.2283
42023,0,0,10600,18.73695,0,292.8741,1007.063,1299.937,0,0,0,495.6296,1266.855,1762.485,0,0,42,46.2,.1,0,0
5011,.7990412,.7990412,17444,18.73716,.7990412,339.0748,407.4225,746.4974,0,0,0,512.8908,601.2031,1114.094,0,1,5,38.7,.3,47.00242,0
39051,2.245443,2.245443,2001874,18.74139,2.245443,337.4808,813.4385,1150.919,1.14377,2.013647,2.141189,609.5164,872.1569,1483.814,1,1,39,100,26.4,132.0849,125.9523
45004,0,0,21063,18.74643,0,286.5303,263.3482,549.8786,18.02262,18.02262,18.02262,559.0446,381.801,958.8682,1,0,45,46.2,.4,0,1060.154
44057,.3346364,.3346364,952957,18.8031,.3346364,288.1379,964.2336,1252.371,.6622136,.6622136,.6622136,422.0284,981.7966,1404.487,1,1,44,97.5,14.5,19.6845,38.95374
6058,0,0,4475,18.86033,0,224.7283,1428.341,1653.069,0,0,0,377.3275,1074.617,1451.944,0,0,6,0,.6,0,0
26011,2.368981,2.368981,90965,18.86342,2.368981,303.2672,345.8725,649.1397,2.828166,2.828166,3.163551,443.2317,291.5442,737.9394,1,1,26,88.3,2.9,139.3518,186.0912
36021,0,0,35945,18.87563,0,143.6716,247.2318,390.9033,0,0,0,234.484,331.7493,566.2333,0,0,36,36.8,2.4,0,0
5033,1.570422,1.570422,308142,18.88567,1.570422,323.0504,426.4688,749.5193,1.760348,1.760348,1.760348,655.6842,493.7909,1151.235,1,1,5,67.6,4.1,92.37778,103.5499
16070,1.756004,1.756004,33954,18.8867,1.756004,299.6339,262.7218,562.3558,0,0,0,437.467,376.8253,814.2922,0,1,16,62,.4,103.2944,0
51010,0,0,5732,18.8885,0,196.7782,1406.334,1603.113,0,0,0,434.761,1413.73,1848.491,0,0,51,53.1,0,0,0
33009,1.485939,1.485939,43992,18.89773,1.485939,208.1252,470.7169,678.8421,1.811594,1.811594,1.811594,418.6148,640.017,1060.443,1,1,33,21.2,.5,87.40815,106.5644
46014,.6601334,.6601334,42410,18.90414,.6601334,226.0181,681.3851,907.4033,2.302073,5.46164,5.46164,507.7642,404.4004,917.6262,1,1,46,29.2,.1,38.83138,321.2729
13042,5.714593,5.714593,42189,18.92511,5.714593,234.2457,315.2151,549.4609,6.219054,6.219054,6.219054,449.7156,468.8583,924.793,1,1,13,55.4,.1,336.1526,365.8267
50024,0,0,15321,18.93612,0,223.9543,186.5902,410.5445,0,0,0,408.0584,200.314,608.3724,0,0,50,31.1,0,0,0
36002,1.580022,1.580022,103928,18.96083,1.580022,138.1745,260.3505,398.5251,1.466566,1.466566,1.466566,464.605,313.723,779.7946,1,1,36,66.8,7.1,92.94249,86.26858
33005,1.656381,1.656381,80137,18.961,1.656381,148.3175,535.6259,683.9434,1.447604,1.447604,1.447604,445.6613,660.901,1108.01,1,1,33,40.7,.6,97.43417,85.15316
32001,2.165979,2.165979,263406,18.96403,2.165979,318.3116,1445.7,1764.011,2.12025,2.12025,2.12025,617.5443,1815.956,2435.62,1,1,32,92,1.8,127.4106,124.7206
13034,0,0,14723,18.96845,0,138.2175,599.0878,737.3053,0,0,0,438.4159,643.0417,1081.458,0,0,13,28.9,.2,0,0
30010,0,0,28179,18.99147,0,196.8261,726.3847,923.2108,0,0,0,375.994,300.5625,676.5566,0,0,30,59.8,.1,0,0
24074,0,0,25192,19.00395,0,182.9654,342.8588,525.8242,1.225354,1.225354,1.225354,368.9993,377.5708,747.7955,1,0,24,53.6,0,0,72.07963
17073,0,0,10466,19.02572,0,222.5224,683.0634,905.5858,0,0,0,388.7176,937.1039,1325.822,0,0,17,48.8,2.2,0,0
23053,0,0,21533,19.03897,0,283.1744,458.3871,741.5616,7.81355,7.81355,7.81355,447.7804,249.3083,704.9023,1,0,23,43,.3,0,459.6206
14071,0,0,37876,19.06417,0,153.8318,209.5038,363.3357,0,0,0,308.2523,317.527,625.7793,0,0,14,42.9,.1,0,0
33027,.5368732,.5368732,54406,19.08638,.5368732,195.4911,376.4493,571.9404,.1344172,.1344172,.1344172,375.053,491.9744,867.1618,1,1,33,47,.6,31.58078,7.906892
39041,.4999294,.4999294,110009,19.09952,.4999294,199.4626,410.0869,609.5495,1.810744,1.810744,1.810744,397.8369,410.2716,809.9193,1,1,39,60.6,1.1,29.40761,106.5143
36015,.165174,.165174,107803,19.10759,.165174,185.7669,153.2018,338.9687,.4834272,.4834272,.4834272,322.5238,170.8151,493.8223,1,1,36,54.9,1.6,9.71612,28.43689
15012,0,0,30240,19.10777,0,192.9453,242.6579,435.6032,0,0,0,353.2628,304.699,657.9619,0,0,15,49.7,.1,0,0
6017,0,0,1960,19.1184,0,210.5728,805.454,1016.027,0,0,0,388.9397,745.5881,1134.528,0,0,6,0,0,0,0
14052,0,0,39189,19.12502,0,190.6799,306.9526,497.6325,0,0,0,346.7953,334.2083,681.0035,0,0,14,50.5,2.1,0,0
5004,.980396,.980396,83214,19.16839,.980396,352.6948,245.1672,597.862,1.667271,1.667271,1.667271,671.3551,254.1522,927.1746,1,1,5,53.1,1.1,57.67035,98.07478
35008,.6400747,.6400747,34314,19.1739,.6400747,324.5746,487.0359,811.6105,1.747311,1.911627,1.911627,857.9459,1004.24,1864.097,1,1,35,81.3,.1,37.65145,112.4487
5040,2.220267,2.220267,81103,19.17532,2.220267,271.34,217.6589,488.9989,0,0,0,514.5894,367.5179,882.1073,0,1,5,55.9,1.8,130.6039,0
47105,0,0,11358,19.17772,0,243.4953,717.0837,960.579,2.157531,2.157531,2.157531,457.1568,477.3648,936.6791,1,0,47,100,24.8,0,126.9136
38031,.80353,.80353,17955,19.20009,.80353,231.9926,386.743,618.7356,2.528771,2.528771,2.528771,408.1179,940.3478,1350.995,1,1,38,49.6,.4,47.26647,148.7513
37055,1.010336,1.010336,440959,19.20386,1.010336,330.7515,1016.358,1347.109,2.289253,2.310457,2.310457,579.7891,1273.406,1855.506,1,1,37,96.8,9.1,59.43153,135.9092
13007,0,0,4756,19.21281,0,114.9626,449.0642,564.0268,0,0,0,480.2661,464.2651,944.5313,0,0,13,0,.2,0,0
17091,0,0,6923,19.22296,0,172.0675,1711.806,1883.873,0,0,0,352.5385,1127.505,1480.044,0,0,17,66.7,.3,0,0
23051,0,0,19286,19.24343,0,253.6707,195.7007,449.3715,0,0,0,512.8118,306.3073,819.1191,0,0,23,43.7,.5,0,0
20001,1.208712,1.208712,86807,19.25372,1.208712,334.7995,278.1945,612.994,1.761303,1.761303,1.761303,491.1486,260.2522,753.162,1,1,20,82,.1,71.10069,103.6061
14092,2.874277,2.874277,96040,19.26662,2.874277,226.8227,417.6274,644.4501,2.864591,2.864591,2.864591,428.4224,514.8574,946.1443,1,1,14,63.2,5.4,169.0751,168.5054
16099,0,0,19652,19.27852,0,223.2896,716.7902,940.0798,0,0,0,382.6223,864.1783,1246.801,0,0,16,52,0,0,0
28027,.3015928,.3015928,33466,19.33003,.3015928,184.0236,320.2999,504.3235,.3208556,.3208556,.3208556,315.9496,417.0315,733.302,1,1,28,60.7,0,17.74075,18.87386
16025,0,0,24347,19.33878,0,148.8346,434.9178,583.7523,0,0,0,386.6686,534.9634,921.632,0,0,16,26.7,.5,0,0
48002,0,0,13158,19.34841,0,221.9581,196.4997,418.4579,0,0,0,508.5919,312.0458,820.6378,0,0,48,70.2,.1,0,0
23012,.5827574,.5827574,34695,19.35688,.5827574,180.6994,180.7255,361.4248,.6405318,.6405318,.6405318,367.6597,257.1983,625.4986,1,1,23,25.4,.6,34.27985,37.67834
15067,0,0,25108,19.36,0,151.9171,289.7338,441.6508,2.376355,2.376355,2.376355,327.3389,322.8479,652.5631,1,0,15,34.1,1.6,0,139.7856
48015,0,0,19633,19.36158,0,175.3615,1063.987,1239.349,0,0,0,293.1195,1754.995,2048.114,0,0,48,20.1,1,0,0
13013,0,0,940,19.3617,0,357.0604,1250.495,1607.555,0,0,0,380.4533,1793.407,2173.86,0,0,13,0,0,0,0
36068,0,0,32333,19.36459,0,140.9801,150.1423,291.1224,0,0,0,278.9064,200.9387,479.845,0,0,36,15.5,.3,0,0
33020,.6093071,.6093071,31592,19.3742,.6093071,273.8677,451.8991,725.7668,.5465355,.5465355,.5465355,611.0704,483.565,1095.182,1,1,33,27.6,2.8,35.84159,32.14915
18056,2.226745,2.226745,612481,19.39021,2.226745,240.2998,352.6607,592.9606,1.867881,1.87565,2.035911,461.1449,432.9769,896.1577,1,1,18,88.5,12.8,130.985,119.7595
6057,0,0,3049,19.39513,0,176.2032,496.0852,672.2883,0,0,0,324.5562,549.4767,874.0328,0,0,6,0,0,0,0
13016,0,0,16589,19.43667,0,106.3454,875.7519,982.0973,0,0,0,370.2063,955.1166,1325.323,0,0,13,46.6,.2,0,0
48019,.8750349,.8750349,20872,19.44416,.8750349,290.5451,776.7563,1067.301,1.883062,1.883062,1.883062,391.1845,765.2974,1158.365,1,1,48,42.1,.2,51.47264,110.7684
17086,0,0,5369,19.45119,0,130.355,1150.865,1281.22,0,0,0,259.9661,1240.41,1500.376,0,0,17,68,.1,0,0
38024,.8502468,.8502468,120874,19.45235,.8502468,309.3727,247.4049,556.7776,.9801136,.9801136,.9801136,803.7238,459.419,1264.123,1,1,38,63.5,.2,50.01452,57.65374
16090,3.084771,3.084771,46719,19.45827,3.084771,278.2244,309.633,587.8574,4.766898,4.766898,4.766898,494.1773,348.1055,847.0497,1,1,16,73.4,1,181.4571,280.4058
21007,.3527229,.3527229,52526,19.46088,.3527229,89.54975,135.3733,224.923,.4147466,.4147466,.4147466,306.7746,242.032,549.2214,1,1,21,11.6,4.1,20.74841,24.39686
42009,0,0,8907,19.47213,0,250.1278,732.9316,983.0594,0,0,0,423.4096,625.3649,1048.774,0,0,42,47.6,0,0,0
5039,1.383215,1.383215,251321,19.48736,1.383215,340.541,639.6022,980.1432,1.695163,1.695163,1.695163,574.7677,585.0665,1161.529,1,1,5,73.3,4.7,81.36558,99.7155
14037,0,0,49213,19.49683,0,195.0728,289.2264,484.2992,0,0,0,340.1078,274.7288,614.8366,0,0,14,55.2,1,0,0
29012,0,0,4524,19.50502,0,118.9302,36554.16,36673.09,0,0,0,233.3685,22339.03,22572.39,0,0,29,0,1.2,0,0
49035,1.974859,1.974859,69437,19.50924,1.974859,282.7313,213.3363,496.0676,2.344969,2.344969,2.344969,411.22,526.0839,939.6489,1,1,49,87.1,3.1,116.1682,137.9394
38021,0,0,24994,19.53449,0,310.8635,433.6358,744.4993,0,0,0,527.6913,528.144,1055.835,0,0,38,34.1,0,0,0
46013,1.569511,1.569511,29926,19.53598,1.569511,222.5691,216.6463,439.2154,.1904819,.1904819,.1904819,516.9886,282.6955,799.8745,1,1,46,44.1,.1,92.32417,11.20482
15091,0,0,19978,19.5517,0,198.4025,1053.861,1252.263,0,0,0,443.0927,629.8476,1072.94,0,0,15,20.5,0,0,0
19026,.5440682,.5440682,211695,19.55345,.5440682,151.4958,199.8787,351.3745,.9178002,.9178002,.9178002,303.0167,240.4192,544.3537,1,1,19,94.1,15.1,32.00401,53.98825
6039,2.187994,2.187994,51287,19.56777,2.187994,218.7106,437.5361,656.2468,2.023026,2.023026,2.023026,461.1112,793.1667,1256.301,1,1,6,46.6,.2,128.7056,119.0015
28022,0,0,12432,19.64459,0,222.5843,2289.151,2511.736,0,0,0,425.821,1399.995,1825.816,0,0,28,59.2,1.2,0,0
26026,6.490871,6.490871,41169,19.65229,6.490871,1202.317,488.0479,1690.365,0,.3614692,.3614692,1471.268,925.5676,2397.197,1,1,26,69.3,7.8,381.816,21.2629
23044,0,0,42037,19.65441,0,152.0695,113.3632,265.4326,0,0,0,355.3615,162.9816,518.3432,0,0,23,14.7,1.1,0,0
5027,1.154552,1.154552,199146,19.65803,1.154552,217.2832,1205.45,1422.733,1.244447,1.244447,1.244447,358.7233,1522.235,1882.203,1,1,5,58.5,4,67.91483,73.20274
51014,0,0,4001,19.66475,0,252.8762,692.2093,945.0855,0,0,0,354.9863,670.5814,1025.568,0,0,51,0,.1,0,0
46002,0,0,25434,19.68469,0,135.5515,425.9777,561.5293,2.356396,2.356396,2.356396,487.814,303.2528,793.4233,1,0,46,32,.1,0,138.6116
33051,1.718201,1.718201,97111,19.72593,1.718201,216.6564,511.9314,728.5878,1.573544,1.573544,1.573544,402.8273,760.2722,1164.673,1,1,33,43.5,.8,101.0706,92.56141
47112,0,0,17860,19.76463,0,260.3814,295.9466,556.3279,0,0,0,447.5536,518.4779,966.0315,0,0,47,100,6,0,0
13026,.9424219,.9424219,11685,19.76944,.9424219,151.1352,790.1463,941.2815,0,0,0,357.2605,473.1147,830.3752,0,1,13,0,.1,55.43658,0
15038,3.49141,3.49141,22475,19.77649,3.49141,186.929,175.7162,362.6452,5.344645,5.344645,5.344645,361.8545,212.4229,579.6221,1,1,15,43.9,.4,205.3771,314.3909
45013,0,0,2754,19.7894,0,211.1978,648.8558,860.0537,0,0,0,407.7819,1163.602,1571.384,0,0,45,0,.1,0,0
46012,4.232569,4.232569,43111,19.82007,4.232569,305.5226,406.1722,711.6948,5.16062,5.336663,5.336663,840.7753,376.3875,1222.499,1,1,46,51.7,.1,248.9746,313.9213
28007,0,0,11610,19.82684,0,238.0038,709.3511,947.3549,0,0,0,367.9463,765.1615,1133.108,0,0,28,67.1,.3,0,0
28073,0,0,13246,19.84229,0,221.8341,579.7416,801.5757,0,0,0,354.9135,786.4457,1141.359,0,0,28,64.1,.2,0,0
