oldcode,total_pop_80,pop16_19_80,pop18_24_80,pop25plus_80,pop18plus_80,hsplus_25plus_80,somecollege_25plus_80,collegeplus_25plus_80,hsplus_18plus_80,somecollege_18plus_80,collegeplus_18plus_80,hsplus_18_24_80,somecollege_18_24_80,collegeplus_18_24_80,inschool_16_19_80,pctinschool_16_19_80,pcthsplus_18_24_80,pctsomecollege_18_24_80,pctcollegeplus_18_24_80,pcthsplus_25plus_80,pctsomecollege_25plus_80,pctcollegeplus_25plus_80,povrate60
34026,247160,23550,54136,116793,170929,81298,38182,16593,123763,48847,18505,42465,10665,1912,11847,.5030573,.7844133,.1970038,.0353185,.6960862,.3269203,.1420719,41.16074
34027,11089,805,1263,6622,7885,3338,1012,322,4151,1312,363,813,300,41,502,.6236025,.6437055,.2375297,.0324624,.5040773,.1528239,.0486258,43.88344
34028,13377,750,1522,8676,10198,5617,2776,1334,6829,3138,1432,1212,362,98,509,.6786667,.7963206,.2378449,.064389,.6474181,.3199631,.1537575,43.597
34029,113162,8229,13116,67579,80695,31889,13286,5593,40325,15980,6015,8436,2694,422,5073,.6164783,.6431839,.205398,.0321744,.4718774,.1965995,.0827624,27.75183
34030,24599,1711,2467,15005,17472,7578,3066,1488,9294,3568,1572,1716,502,84,1225,.7159556,.6955817,.203486,.0340495,.5050316,.2043319,.0991669,33.87738
34031,40952,3302,4800,23809,28609,10403,4133,1637,13424,4895,1776,3021,762,139,2190,.6632344,.629375,.15875,.0289583,.4369356,.1735898,.0687555,62.38121
34032,152785,12334,25403,88524,113927,57617,35261,21344,78705,48360,24693,21088,13099,3349,9704,.7867683,.8301381,.5156478,.1318348,.6508631,.3983214,.2411098,29.49446
34033,55988,4691,6815,31308,38123,14287,5453,2362,18150,6441,2604,3863,988,242,3264,.6958005,.5668378,.1449743,.0355099,.456337,.1741727,.075444,57.94262
34034,243683,18687,32667,146644,179311,91957,48834,26803,117453,60638,29990,25496,11804,3187,14263,.7632579,.7804818,.3613433,.0975602,.6270764,.3330106,.182776,22.93268
34035,30055,2542,3745,17814,21559,7695,3110,1243,10183,3947,1376,2488,837,133,1997,.7856019,.6643525,.223498,.035514,.4319636,.1745818,.0697766,59.74353
34036,162568,11592,19155,95597,114752,44090,20871,8299,55004,24625,8893,10914,3754,594,7100,.6124914,.5697729,.1959802,.0310102,.4612069,.2183228,.0868123,29.33053
34037,8875,627,998,5329,6327,2287,957,381,2916,1205,419,629,248,38,445,.7097289,.6302605,.248497,.0380762,.4291612,.1795834,.0714956,61.61017
34038,7217,490,722,4324,5046,1729,589,261,2255,697,275,526,108,14,311,.6346939,.7285318,.1495845,.0193906,.3998612,.1362165,.0603608,56.23375
34039,34043,2782,3944,20301,24245,9012,3687,1436,11376,4454,1548,2364,767,112,1878,.6750539,.5993915,.1944726,.0283976,.443919,.1816167,.0707354,52.56042
34040,16117,1340,2282,8906,11188,3786,1368,540,5234,1719,594,1448,351,54,832,.6208955,.6345311,.1538124,.0236635,.4251067,.1536043,.0606333,73.68549
34041,317154,24724,45607,186981,232588,118273,67939,36767,153972,85786,40563,35699,17847,3796,18363,.7427197,.7827526,.3913215,.0832328,.6325402,.3633471,.1966349,23.22389
34042,55286,4318,6444,31802,38246,13563,5441,2467,17237,6495,2714,3674,1054,247,2979,.6899027,.5701427,.163563,.0383302,.4264826,.1710899,.0775737,61.17772
34043,59570,5056,9660,32685,42345,15486,6416,2889,22315,8640,3236,6829,2224,347,3275,.6477453,.7069358,.2302277,.0359213,.4737953,.196298,.0883892,52.25846
34044,46495,3230,4862,29543,34405,15241,6412,2718,18559,7504,2886,3318,1092,168,2225,.6888545,.6824352,.2245989,.0345537,.5158921,.2170396,.0920015,31.5816
34045,58580,3549,5500,38061,43561,23420,11349,5768,27018,12424,5957,3598,1075,189,2442,.6880811,.6541818,.1954546,.0343636,.615328,.2981792,.1515462,33.74309
34046,23368,2292,3312,13123,16435,5971,2932,1364,8237,3691,1481,2266,759,117,1832,.7993019,.6841788,.2291667,.0353261,.4550027,.2234245,.1039396,59.14669
34047,20383,1744,2922,10291,13213,4886,1926,912,6649,2267,1006,1763,341,94,1053,.6037844,.6033539,.1167009,.0321697,.4747838,.1871538,.0886211,63.3279
34048,5873,444,700,3416,4116,1451,666,295,1813,809,318,362,143,23,323,.7274775,.5171428,.2042857,.0328571,.4247658,.1949649,.0863583,68.07997
34049,82538,5974,9078,49592,58670,24843,10865,4560,30702,12802,4875,5859,1937,315,3993,.6683964,.6454065,.213373,.0346993,.5009477,.2190877,.0919503,32.26231
34050,25811,2942,5747,13859,19606,7299,3878,2144,12412,6720,2409,5113,2842,265,2457,.8351462,.8896816,.4945189,.046111,.5266614,.2798182,.1547009,51.1729
34051,70599,4921,7742,42390,50132,19768,7749,3018,25162,9192,3309,5394,1443,291,3453,.7016866,.6967192,.1863859,.0375872,.4663364,.1828025,.071196,56.98075
34052,9705,814,1194,5531,6725,2313,854,319,3063,1156,369,750,302,50,630,.7739558,.6281407,.2529313,.041876,.4181884,.1544025,.0576749,63.39993
34053,36718,2838,4451,21513,25964,12242,5876,2469,15311,6884,2655,3069,1008,186,1914,.6744186,.689508,.226466,.0417884,.5690513,.2731372,.1147678,37.66893
34054,59819,4478,7082,34846,41928,18185,8259,3587,22764,9790,3833,4579,1531,246,3308,.7387226,.6465688,.2161819,.034736,.5218676,.2370143,.1029386,50.7877
34055,42372,2945,4813,25095,29908,11759,4982,2089,14778,5827,2217,3019,845,128,1812,.6152802,.6272595,.1755662,.0265946,.4685794,.1985256,.0832437,36.67226
34056,35135,2365,3960,21080,25040,9743,3927,1670,12104,4508,1774,2361,581,104,1320,.5581396,.5962121,.1467172,.0262626,.4621916,.1862903,.079222,40.21492
34057,20178,1348,1791,13416,15207,7028,3005,1395,8166,3367,1501,1138,362,106,996,.7388724,.6353992,.2021217,.0591848,.5238521,.2239863,.1039803,57.24817
34058,16827,1413,2453,10075,12528,4188,1763,952,6076,2596,1034,1888,833,82,1054,.7459307,.7696698,.3395842,.0334285,.4156824,.1749876,.0944913,58.38605
34059,25948,1861,2935,15029,17964,6729,2915,1246,8796,3600,1377,2067,685,131,1358,.7297152,.7042589,.2333901,.0446337,.4477344,.1939583,.0829064,64.49486
34060,404270,29970,54657,237289,291946,164490,99466,50338,205695,119961,55164,41205,20495,4826,22134,.7385386,.7538833,.3749748,.0882961,.6932054,.4191766,.2121379,24.68117
34061,14428,1001,1522,9229,10751,3975,1533,750,5042,1781,770,1067,248,20,638,.6373627,.7010512,.1629435,.0131406,.4307075,.1661068,.0812656,53.69103
34062,22469,1541,2592,13238,15830,5600,2295,945,7181,2742,1051,1581,447,106,958,.6216742,.6099537,.1724537,.0408951,.4230246,.1733645,.0713854,46.74398
34063,50505,3442,5802,31078,36880,18126,9664,4788,22280,11303,5052,4154,1639,264,2463,.7155724,.71596,.2824888,.0455016,.5832422,.3109595,.154064,43.242
34064,67153,5277,7833,39389,47222,19819,8754,4353,24851,10172,4605,5032,1418,252,3581,.6786053,.6424103,.181029,.0321716,.5031608,.2222448,.1105131,54.62598
34065,103471,7805,13593,61075,74668,39665,20128,9969,49686,24547,10751,10021,4419,782,5853,.7499039,.7372177,.3250938,.0575296,.6494474,.329562,.1632255,36.42181
34066,22584,1935,2865,13180,16045,4750,1919,802,6511,2530,853,1761,611,51,1495,.7726098,.6146597,.2132635,.017801,.3603945,.1455994,.0608498,67.04299
34067,112784,14516,38603,43946,82549,29179,11478,4997,59863,15797,5658,30684,4319,661,4249,.2927115,.7948605,.1118825,.017123,.663974,.2611842,.1137077,40.25433
34068,77055,8470,21420,39871,61291,29362,21706,16452,48959,35531,19890,19597,13825,3438,7432,.8774498,.9148926,.6454248,.1605042,.736425,.5444057,.4126307,34.6404
34069,10398,756,1085,6291,7376,3017,1243,510,3690,1469,534,673,226,24,553,.7314815,.6202765,.2082949,.0221198,.479574,.1975839,.0810682,54.25182
34070,28462,2548,4753,15894,20647,8129,4291,2045,11628,5867,2198,3499,1576,153,1752,.6875981,.7361667,.33158,.0321902,.5114509,.2699761,.1286649,44.78785
34071,22215,1611,2280,13178,15458,6247,2373,948,7803,2834,1027,1556,461,79,1097,.6809435,.6824561,.202193,.0346491,.4740477,.1800728,.0719381,62.38837
34072,9486,694,1089,5778,6867,2398,930,351,3115,1129,374,717,199,23,453,.6527377,.6584022,.1827365,.0211203,.4150225,.1609554,.0607477,61.74171
34073,29164,2189,3476,17248,20724,7838,3072,1249,10081,3758,1358,2243,686,109,1471,.6719964,.6452819,.1973533,.0313579,.4544295,.1781076,.0724142,47.05704
34074,90146,9221,19721,47013,66734,26683,15099,8322,43533,25154,9945,16850,10055,1623,7547,.8184578,.8544192,.5098626,.0822981,.5675664,.3211665,.1770149,59.36287
34075,12984,798,1147,8727,9874,5106,2788,1496,5839,3049,1533,733,261,37,526,.6591479,.6390584,.2275501,.0322581,.5850808,.3194683,.171422,45.28789
34076,91728,6491,10345,55552,65897,25862,9628,4205,32303,11497,4601,6441,1869,396,3925,.6046834,.6226196,.180667,.0382794,.4655458,.1733151,.0756948,27.61705
34077,45481,3418,5383,26610,31993,12347,4901,2124,15609,5769,2324,3262,868,200,2232,.6530135,.6059818,.1612484,.037154,.4639985,.1841789,.0798196,43.63969
34078,101610,8644,12921,53240,66161,23638,9865,4623,31670,12377,5091,8032,2512,468,5704,.6598797,.6216237,.1944122,.0362201,.4439895,.185293,.0868332,65.97923
34079,83426,5753,9545,50139,59684,22347,9699,3987,28233,11558,4424,5886,1859,437,3568,.6201981,.6166579,.1947616,.0457831,.4457009,.1934422,.0795189,33.95369
34080,99186,6936,12081,61434,73515,30365,14052,6421,39022,17397,6833,8657,3345,412,4732,.6822376,.7165797,.276881,.0341031,.4942703,.2287333,.1045187,28.50047
34081,53787,3609,5469,32835,38304,14728,6259,2704,18187,7368,2937,3459,1109,233,2360,.6539208,.6324739,.2027793,.0426038,.4485458,.1906198,.0823511,41.24569
34082,49687,3682,5556,29138,34694,13315,5195,2049,17193,6285,2287,3878,1090,238,2548,.6920152,.6979842,.1961843,.0428366,.4569634,.1782895,.0703205,60.76
34083,32273,2490,4218,17365,21583,8292,3895,1941,11167,4907,2073,2875,1012,132,1724,.6923695,.6816027,.2399241,.0312945,.4775122,.2243018,.1117766,59.76548
34084,48517,3551,5688,29660,35348,13770,5752,2431,17781,6884,2612,4011,1132,181,2495,.702619,.7051688,.1990155,.0318214,.4642616,.1939312,.0819622,30.40365
34085,33086,2303,3490,19521,23011,8767,2440,1063,11154,3005,1181,2387,565,118,1498,.650456,.6839542,.1618911,.0338109,.4491061,.1249936,.0544542,39.32084
34086,59449,4138,6539,36345,42884,14899,5722,2278,18968,6905,2472,4069,1183,194,2612,.6312228,.6222664,.1809145,.0296681,.4099326,.1574357,.0626771,36.10609
34087,10283,768,1178,6127,7305,2727,1165,539,3395,1389,552,668,224,13,432,.5625,.5670628,.1901528,.0110357,.4450791,.190142,.0879713,61.61494
34088,23417,1928,2811,14098,16909,8356,3867,1988,10419,4618,2103,2063,751,115,1455,.7546681,.7339025,.2671647,.0409107,.5927082,.2742942,.1410129,38.98273
34089,3975,293,479,2346,2825,841,334,147,1157,412,152,316,78,5,190,.6484641,.6597077,.1628392,.0104384,.3584825,.14237,.0626598,68.62578
34090,70380,5599,8794,39294,48088,20761,8742,3589,26541,10830,3840,5780,2088,251,3957,.7067333,.6572663,.2374346,.0285422,.5283504,.2224767,.0913371,40.1743
34091,36748,2576,4114,21273,25387,9203,3970,1650,11429,4707,1753,2226,737,103,1769,.6867236,.5410792,.1791444,.0250365,.4326141,.1866215,.0775631,54.37306
34092,301327,25053,49257,172846,222103,125357,80615,45948,166030,104634,50826,40673,24019,4878,19839,.7918812,.8257303,.4876261,.0990316,.7252525,.4663978,.265832,31.60935
34093,16232,1292,1831,9588,11419,3589,1465,606,4793,1750,670,1204,285,64,928,.7182662,.6575642,.1556526,.0349536,.3743221,.1527952,.063204,67.36153
34094,14801,1155,1801,8209,10010,3903,1548,701,5027,1915,766,1124,367,65,891,.7714286,.6240977,.2037757,.0360911,.4754538,.1885735,.0853941,51.76188
34095,31666,4123,8951,15966,24917,9601,5614,3340,17838,10920,3801,8237,5306,461,3595,.8719379,.9202324,.5927829,.0515026,.6013404,.3516222,.2091945,55.47097
34096,97054,8038,14263,53415,67678,30366,13657,5793,40947,16497,6240,10581,2840,447,5517,.6863648,.7418495,.1991166,.0313398,.568492,.2556773,.1084527,52.96768
34097,58657,4169,6829,34978,41807,15170,5872,2577,19506,7085,2772,4336,1213,195,2565,.6152555,.6349393,.1776248,.0285547,.4337012,.1678769,.0736749,50.27771
34098,63132,4955,8443,36035,44478,17295,7838,4079,23200,10203,4496,5905,2365,417,3509,.7081736,.699396,.2801137,.04939,.47995,.2175108,.1131955,54.54463
34099,28439,1897,3027,17872,20899,7575,2399,899,9440,2949,997,1865,550,98,1212,.6389036,.6161216,.1816981,.0323753,.4238473,.1342323,.0503021,33.96243
34100,14934,907,1472,9328,10800,4013,1493,617,5013,1717,685,1000,224,68,566,.6240353,.6793478,.1521739,.0461957,.4302101,.1600557,.0661449,58.14404
35001,3584,227,351,2208,2559,1499,694,234,1789,796,247,290,102,13,152,.6696035,.8262108,.2905983,.037037,.6788949,.3143116,.1059783,26.75706
35002,13960,1188,2004,8243,10247,5424,2794,1220,7195,3680,1282,1771,886,62,988,.8316498,.8837326,.4421158,.0309381,.6580129,.3389543,.1480044,24.15471
35003,7944,597,736,4316,5052,2382,1064,386,2888,1251,410,506,187,24,440,.7370184,.6875,.2540761,.0326087,.5518999,.2465246,.0894347,38.5323
35004,1138,105,129,631,760,387,178,66,490,203,66,103,25,0,75,.7142857,.7984496,.1937985,0,.6133122,.2820919,.1045959,46.51493
35005,9239,770,1103,5557,6660,3328,1682,613,4243,2035,651,915,353,38,584,.7584416,.8295557,.3200363,.0344515,.5988843,.3026813,.1103113,21.20578
35006,4229,322,455,2407,2862,1612,797,270,1987,921,289,375,124,19,234,.7267081,.8241758,.2725275,.0417582,.6697133,.3311176,.1121728,23.32231
35007,3822,239,277,2480,2757,1490,681,227,1714,746,242,224,65,15,169,.707113,.8086643,.234657,.0541516,.6008065,.2745968,.0915323,33.11313
35008,54811,4457,8606,29850,38456,22908,13938,6664,30345,17529,7356,7437,3591,692,3299,.740184,.8641645,.417267,.080409,.7674372,.4669347,.2232496,19.1739
35009,88247,6946,16782,48434,65216,37903,22347,10766,52809,31169,12098,14906,8822,1332,5501,.7919666,.8882136,.5256823,.0793708,.7825701,.4613908,.2222819,14.50317
35010,7636,595,716,4671,5387,2889,1412,514,3389,1606,533,500,194,19,449,.7546219,.698324,.2709497,.0265363,.6184971,.3022907,.1100407,31.30336
35011,7207,485,799,4301,5100,2608,1382,472,3278,1684,519,670,302,47,377,.7773196,.8385482,.3779725,.0588235,.6063706,.3213206,.1097419,32.99667
35012,3494,223,271,2319,2590,1353,631,214,1566,729,231,213,98,17,173,.7757847,.7859778,.3616236,.0627306,.5834411,.2721,.0922812,33.63685
35013,4627,365,516,2597,3113,1510,703,189,1920,840,227,410,137,38,240,.6575342,.7945737,.2655039,.0736434,.5814402,.270697,.0727763,41.36445
35014,3554,244,318,2261,2579,1265,654,234,1510,763,253,245,109,19,171,.7008197,.7704403,.3427673,.0597484,.5594869,.2892525,.103494,32.02132
35015,5877,497,469,3462,3931,1519,640,298,1844,772,318,325,132,20,396,.7967807,.6929638,.2814499,.0426439,.4387637,.1848642,.0860774,41.1744
35016,4611,339,485,2720,3205,1637,834,309,2031,994,338,394,160,29,255,.7522124,.8123711,.3298969,.0597938,.6018382,.3066176,.1136029,26.37788
35017,2391,173,207,1424,1631,971,550,217,1118,623,232,147,73,15,159,.9190751,.7101449,.352657,.0724638,.681882,.386236,.1523876,38.58894
35018,66100,6170,15539,32198,47737,24525,14208,7272,38613,21686,8517,14088,7478,1245,4365,.7074555,.9066221,.4812407,.080121,.7616933,.4412696,.2258525,14.23886
35019,4274,289,341,2579,2920,1251,626,197,1504,713,224,253,87,27,255,.8823529,.7419355,.255132,.0791789,.4850717,.2427297,.0763862,45.40808
35020,3714,222,301,2451,2752,1486,701,217,1721,786,239,235,85,22,173,.7792793,.7807309,.282392,.0730897,.6062831,.2860057,.0885353,27.2598
35021,4275,327,388,2617,3005,1415,684,256,1731,802,275,316,118,19,253,.7737003,.814433,.3041237,.0489691,.5406954,.261368,.0978219,32.44043
35022,3833,261,342,2297,2639,1167,531,210,1421,603,230,254,72,20,184,.7049809,.7426901,.2105263,.0584795,.508054,.2311711,.0914236,45.92416
35023,6473,432,570,3989,4559,2276,1100,400,2723,1248,420,447,148,20,332,.7685185,.7842105,.2596491,.0350877,.570569,.2757583,.1002758,32.06689
35024,3493,263,277,2164,2441,850,386,107,1053,444,119,203,58,12,231,.878327,.732852,.2093863,.0433213,.3927911,.1783734,.0494455,48.9498
35025,7858,582,687,4862,5549,2642,1211,392,3181,1404,431,539,193,39,456,.7835051,.7845706,.2809316,.0567686,.5433978,.2490745,.0806253,35.95893
35026,4800,339,375,3287,3662,1207,643,210,1476,756,245,269,113,35,282,.8318584,.7173333,.3013333,.0933333,.3672041,.1956191,.063888,46.38462
35027,7132,533,893,3862,4755,2418,1166,382,3095,1409,401,677,243,19,316,.5928705,.7581187,.2721165,.0212766,.6261005,.3019161,.0989125,28.90101
35028,12383,748,1189,7344,8533,4454,2154,825,5417,2536,900,963,382,75,536,.7165775,.8099243,.3212784,.0630782,.6064815,.2933007,.1123366,37.35949
35029,9404,623,1147,5314,6461,3051,1559,566,3981,1862,606,930,303,40,439,.7046549,.8108108,.2641674,.0348736,.5741438,.293376,.1065111,35.31752
35030,25177,1991,3143,13743,16886,8271,3885,1586,10794,4683,1720,2523,798,134,1266,.6358614,.8027362,.2538975,.0426344,.6018336,.2826894,.1154042,33.00729
35031,7679,541,702,4575,5277,2825,1317,446,3329,1514,479,504,197,33,387,.715342,.7179487,.2806268,.0470085,.6174864,.2878689,.0974863,35.90073
35032,5233,336,366,3541,3907,2176,969,315,2455,1081,347,279,112,32,289,.860119,.7622951,.3060109,.0874317,.6145157,.2736515,.0889579,26.49322
35033,2495,198,267,1377,1644,749,318,84,962,375,100,213,57,16,158,.7979798,.7977528,.2134831,.0599251,.5439361,.2309368,.0610022,53.39254
35034,10399,664,930,6416,7346,3896,1933,748,4605,2284,818,709,351,70,510,.7680723,.7623656,.3774194,.0752688,.6072319,.3012781,.1165835,30.88903
35035,6166,484,560,3612,4172,1903,967,297,2340,1138,333,437,171,36,393,.8119835,.7803571,.3053571,.0642857,.5268549,.2677187,.0822259,30.74509
35036,13048,1127,1582,7668,9250,5090,2704,1003,6407,3238,1094,1317,534,91,912,.8092281,.8324905,.3375474,.0575221,.6637976,.3526343,.1308033,23.49055
35037,6698,454,585,4225,4810,2635,1194,446,3082,1355,470,447,161,24,323,.7114537,.7641026,.2752137,.0410256,.6236686,.2826036,.1055621,29.30333
35038,3608,227,299,2213,2512,1457,725,226,1705,810,240,248,85,14,162,.7136564,.8294314,.2842809,.0468227,.6583823,.3276096,.1021238,26.01921
35039,19207,2385,4087,10289,14376,6509,3429,1110,10257,5040,1181,3748,1611,71,2133,.8943396,.9170541,.3941767,.0173722,.6326174,.3332686,.1078822,31.88552
35040,12177,1105,1421,5846,7267,2841,1444,562,3678,1669,602,837,225,40,683,.6180996,.5890218,.1583392,.0281492,.4859733,.2470065,.0961341,50.77187
35041,5512,394,532,3284,3816,2070,860,252,2492,1044,283,422,184,31,329,.8350254,.7932331,.3458647,.0582707,.6303289,.2618757,.0767357,39.31662
35042,2819,188,245,1800,2045,802,362,125,963,413,133,161,51,8,137,.7287234,.6571429,.2081633,.0326531,.4455556,.2011111,.0694444,50.73333
35043,3620,310,400,1592,1992,866,338,142,1147,419,152,281,81,10,218,.7032258,.7025,.2025,.025,.5439699,.2123116,.089196,63.3156
35044,1157,100,110,665,775,423,238,75,500,277,83,77,39,8,88,.88,.7,.3545454,.0727273,.6360902,.3578947,.112782,25.5132
35045,23697,2125,4043,12138,16181,7674,4018,1754,11136,5548,1973,3462,1530,219,1540,.7247059,.8562948,.3784319,.0541677,.6322294,.3310265,.1445049,31.68229
35046,3106,224,257,1948,2205,1271,645,246,1474,741,259,203,96,13,191,.8526786,.7898833,.3735408,.0505837,.6524641,.3311088,.1262834,20.61768
35047,24154,1710,3148,14194,17342,9069,4280,1957,11667,5321,2184,2598,1041,227,1163,.680117,.8252859,.3306862,.0721093,.6389319,.3015359,.1378752,26.17497
35048,4052,281,387,2550,2937,1601,767,266,1905,917,303,304,150,37,228,.8113879,.7855297,.3875969,.0956072,.6278431,.3007843,.1043137,20.80665
35049,9624,793,1317,5781,7098,3738,2080,826,4879,2772,903,1141,692,77,677,.8537201,.8663629,.5254366,.0584662,.646601,.3597994,.1428819,22.25436
35050,15371,1066,1453,9553,11006,5124,2337,826,6022,2733,917,898,396,91,802,.7523452,.6180317,.2725396,.062629,.536376,.2446352,.086465,22.42896
35051,58392,4553,10304,30135,40439,22548,11757,4882,31455,15184,5414,8907,3427,532,3037,.6670327,.8644216,.3325893,.0516304,.748233,.3901443,.1620043,18.48127
35052,6979,486,585,4408,4993,2409,1101,396,2848,1232,424,439,131,28,390,.8024691,.7504274,.2239316,.0478632,.5465063,.2497731,.0898367,32.1175
35053,22237,1791,3456,12203,15659,8681,4315,1545,11609,5460,1710,2928,1145,165,1060,.5918481,.8472222,.3313079,.0477431,.7113824,.3536016,.1266082,21.1463
36001,24328,1821,2800,13622,16422,6520,1612,734,8337,1941,793,1817,329,59,1153,.6331686,.6489286,.1175,.0210714,.4786375,.118338,.0538834,47.09843
36002,112241,8469,14064,63871,77935,43125,14058,6373,53570,16610,6890,10445,2552,517,6214,.7337348,.7426763,.1814562,.0367605,.6751891,.2200999,.0997792,18.96083
36003,46178,3606,6258,26416,32674,18303,6240,3277,23303,7973,3493,5000,1733,216,2626,.7282307,.7989773,.2769255,.0345158,.6928755,.2362205,.1240536,15.73239
36004,104215,7674,11714,60719,72433,39836,11260,4910,48137,12989,5192,8301,1729,282,5331,.6946834,.7086393,.1476012,.0240738,.6560714,.1854444,.0808643,16.73923
36005,56399,6947,15528,27675,43203,18797,8909,5629,32964,17640,6500,14167,8731,871,6182,.8898805,.9123519,.5622746,.0560922,.6792051,.3219151,.2033966,32.39016
36006,42554,3080,5029,24385,29414,16402,4607,2051,20372,5423,2182,3970,816,131,2225,.7224026,.7894214,.1622589,.0260489,.6726266,.1889276,.0841091,16.58726
36007,82569,5622,9282,50981,60263,31971,8308,3801,39134,10096,4168,7163,1788,367,4030,.7168267,.7717087,.1926309,.0395389,.627116,.1629627,.0745572,23.31113
36008,31920,2412,3572,18064,21636,9652,2469,1256,12214,2860,1295,2562,391,39,1553,.643864,.7172452,.1094625,.0109183,.5343224,.1366807,.0695306,31.77798
36009,258787,22498,41313,142747,184060,92409,37785,20100,125531,51919,21867,33122,14134,1767,16575,.7367321,.8017331,.3421199,.042771,.6473621,.2646991,.1408086,13.15817
36010,25598,1896,2832,14746,17578,9245,2146,908,11202,2455,944,1957,309,36,1265,.6671941,.6910311,.1091102,.0127119,.6269497,.145531,.061576,21.32599
36011,33649,2457,3899,19687,23586,12620,3453,1710,15511,4083,1797,2891,630,87,1727,.7028897,.7414722,.1615799,.0223134,.6410322,.1753949,.0868593,24.04453
36012,150236,11338,18975,87839,106814,57361,19760,9288,71575,24531,9914,14214,4771,626,7914,.6980067,.7490909,.2514361,.0329908,.6530243,.224957,.1057389,17.40034
36013,128483,9430,16111,69648,85759,42727,15342,7259,54296,17956,7720,11569,2614,461,6178,.6551431,.7180808,.1622494,.028614,.6134706,.2202791,.1042241,15.30284
36014,34603,2674,4498,19776,24274,12672,4109,2134,16132,5078,2293,3460,969,159,1888,.7060583,.7692308,.2154291,.035349,.6407767,.2077771,.1079086,25.22026
36015,113572,7994,12847,67279,80126,42468,12602,5724,51954,14721,6099,9486,2119,375,5687,.7114086,.7383825,.1649412,.0291897,.6312222,.1873096,.0850786,19.10759
36016,36024,2538,3857,21488,25345,13726,3692,1907,16551,4128,2031,2825,436,124,1596,.6288416,.7324345,.1130412,.0321493,.6387751,.1718168,.0887472,23.65746
36017,50075,3503,5796,29467,35263,19337,5128,2227,23401,5899,2352,4064,771,125,2454,.7005424,.7011732,.1330228,.0215666,.6562256,.1740252,.0755761,15.66164
36018,1498400,103922,184818,925799,1110617,617960,277004,145576,760262,333198,159555,142302,56194,13979,76393,.7350994,.7699575,.3040505,.0756366,.6674883,.2992053,.1572436,12.17287
36019,55096,4002,6078,31652,37730,20174,4960,2482,24609,5666,2689,4435,706,207,2908,.7266367,.7296808,.1161566,.0340573,.6373689,.1567042,.0784153,20.37938
36020,39987,3136,5293,21614,26907,14485,4733,2376,18506,5938,2583,4021,1205,207,2206,.7034439,.7596826,.2276592,.0391083,.6701675,.2189784,.1099287,15.91926
36021,53840,4931,7642,30218,37860,22590,9615,5635,28805,12063,5956,6215,2448,321,3931,.7972014,.8132688,.320335,.0420047,.7475677,.3181878,.1864783,18.87563
36022,79655,5988,9447,46522,55969,31633,10839,5318,38777,12945,5836,7144,2106,518,4392,.7334669,.7562189,.2229279,.0548322,.6799579,.2329865,.1143115,13.96296
36023,93678,6767,9647,54372,64019,37947,12548,6279,44964,14147,6594,7017,1599,315,4963,.7334121,.7273764,.165751,.0326526,.6979144,.2307805,.1154822,17.653
36024,27467,1763,3112,16281,19393,9326,2455,1189,11354,2776,1272,2028,321,83,1183,.6710153,.6516709,.1031491,.026671,.5728149,.1507893,.0730299,30.62788
36025,869132,68287,142830,490385,633215,357837,181905,103940,472485,238610,117710,114648,56705,13770,49749,.7285281,.8026885,.3970104,.0964083,.7297062,.3709432,.2119559,15.25831
36026,37751,2898,4332,21074,25406,14568,4297,1961,17934,4991,2077,3366,694,116,2097,.7236025,.7770083,.1602031,.0267775,.6912783,.2039005,.0930531,13.95825
36027,30098,2321,4000,17474,21474,9645,3039,1529,12477,3743,1639,2832,704,110,1479,.6372253,.708,.176,.0275,.5519629,.1739155,.0875014,35.3307
36028,74474,5699,7483,42324,49807,32458,15665,8696,37859,17136,8955,5401,1471,259,4087,.7171434,.7217693,.1965789,.0346118,.7668935,.370121,.2054626,13.24989
36029,129769,11265,19256,72598,91854,54961,26050,15288,70852,32854,16425,15891,6804,1137,8775,.7789614,.8252493,.3533444,.0590465,.7570594,.3588253,.2105843,13.08076
36030,42024,2706,4703,24999,29702,15296,4285,2061,18682,5063,2240,3386,778,179,1669,.6167775,.719966,.1654263,.0380608,.6118644,.1714069,.0824433,25.30254
36031,873224,66034,118498,511956,630454,332954,166913,95530,423791,206520,105589,90837,39607,10059,48499,.734455,.7665699,.3342419,.0848875,.6503567,.32603,.1865981,15.99183
36032,64581,4764,8041,37196,45237,28191,10745,5461,34611,12851,5961,6420,2106,500,3553,.7458019,.7984082,.2619077,.0621813,.7579041,.2888752,.1468169,15.71793
36033,32719,2948,5652,17855,23507,11828,3455,1862,16268,5497,2307,4440,2042,445,2210,.7496608,.7855626,.361288,.0787332,.6624475,.1935032,.1042845,27.07512
36034,18152,1281,1990,10905,12895,6594,1379,595,8049,1633,649,1455,254,54,874,.6822795,.7311558,.1276382,.0271357,.6046768,.1264558,.0545621,26.63328
36035,28383,2070,3459,16233,19692,10585,2838,1270,13233,3331,1341,2648,493,71,1480,.7149758,.7655392,.1425267,.0205262,.6520668,.1748291,.0782357,15.24112
36036,33477,2324,3560,19848,23408,11392,2878,1350,13922,3306,1442,2530,428,92,1596,.686747,.7106742,.1202247,.0258427,.5739621,.145002,.0680169,34.74773
36037,24304,1755,2823,14117,16940,8557,2111,1010,10638,2464,1087,2081,353,77,1161,.6615385,.7371591,.1250443,.0272759,.6061486,.149536,.0715449,28.91763
