oldcode,_type_,_freq_,death_rate,tb_rate,other_infectious_rate,diabetes_rate,nutrition_rate,anemias_rate,meningitis_rate,circulatory_rate,respiratory_rate,injury_rate,neop_rate,age1_5_rate,age1_5_tb_rate,age1_5_other_inf_rate,age1_5_diabetes_rate,age1_5_nutrition_rate,age1_5_anemias_rate,age1_5_meningitis_rate,age1_5_circ_rate,age1_5_resp_rate,age1_5_injury_rate,age1_5_neop_rate,age5_9_rate,age5_9_tb_rate,age5_9_other_inf_rate,age5_9_diabetes_rate,age5_9_nutrition_rate,age5_9_anemias_rate,age5_9_meningitis_rate,age5_9_circ_rate,age5_9_resp_rate,age5_9_injury_rate,age5_9_neop_rate,age1_9_rate,age1_9_tb_rate,age1_9_other_inf_rate,age1_9_diabetes_rate,age1_9_nutrition_rate,age1_9_anemias_rate,age1_9_meningitis_rate,age1_9_circ_rate,age1_9_resp_rate,age1_9_injury_rate,age1_9_neop_rate,age10_14_rate,age10_14_tb_rate,age10_14_other_inf_rate,age10_14_diabetes_rate,age10_14_nutrition_rate,age10_14_anemias_rate,age10_14_meningitis_rate,age10_14_circ_rate,age10_14_resp_rate,age10_14_injury_rate,age10_14_neop_rate,age15_19_rate,age15_19_tb_rate,age15_19_other_inf_rate,age15_19_diabetes_rate,age15_19_nutrition_rate,age15_19_anemias_rate,age15_19_meningitis_rate,age15_19_circ_rate,age15_19_resp_rate,age15_19_injury_rate,age15_19_neop_rate,age20_24_rate,age20_24_tb_rate,age20_24_other_inf_rate,age20_24_diabetes_rate,age20_24_nutrition_rate,age20_24_anemias_rate,age20_24_meningitis_rate,age20_24_circ_rate,age20_24_resp_rate,age20_24_injury_rate,age20_24_neop_rate,age25plus_rate,age25plus_tb_rate,age25plus_other_inf_rate,age25plus_diabetes_rate,age25plus_nutrition_rate,age25plus_anemias_rate,age25plus_meningitis_rate,age25plus_circ_rate,age25plus_resp_rate,age25plus_injury_rate,age25plus_neop_rate,black_age1_5_rate,black_age1_5_tb_rate,black_age1_5_other_inf_rate,black_age1_5_diabetes_rate,black_age1_5_nutrition_rate,black_age1_5_anemias_rate,black_age1_5_meningitis_rate,black_age1_5_circ_rate,black_age1_5_resp_rate,black_age1_5_injury_rate,black_age1_5_neop_rate,black_age1_9_rate,black_age1_9_tb_rate,black_age1_9_other_inf_rate,black_age1_9_diabetes_rate,black_age1_9_nutrition_rate,black_age1_9_anemias_rate,black_age1_9_meningitis_rate,black_age1_9_circ_rate,black_age1_9_resp_rate,black_age1_9_injury_rate,black_age1_9_neop_rate,black_age5_9_rate,black_age5_9_tb_rate,black_age5_9_other_inf_rate,black_age5_9_diabetes_rate,black_age5_9_nutrition_rate,black_age5_9_anemias_rate,black_age5_9_meningitis_rate,black_age5_9_circ_rate,black_age5_9_resp_rate,black_age5_9_injury_rate,black_age5_9_neop_rate,povrate60,pop60,pct_urban_1960,pct_black_1960,_merge,state,age5_9_sum2,age25plus_sum2,age5_9_sum2_black
39036,0,11,860.1483,.6902456,3.630181,19.42914,1.022586,1.252668,.5368577,475.3236,35.73938,48.26606,182.864,51.41711,0,.8360505,0,0,0,0,.4180253,3.762227,20.90126,6.270379,36.36688,0,.330608,0,0,0,0,2.644864,2.975472,17.19162,6.281552,43.01329,0,.5538192,0,0,0,0,1.661458,3.322915,18.82985,6.276618,26.27023,0,.2985253,0,0,0,0,2.686728,.5970505,13.73216,2.985253,74.77702,0,1.34491,0,0,0,.5379641,1.882874,2.689821,53.79641,5.648623,97.97546,0,.5582647,.2791323,0,.2791323,0,3.628721,1.116529,74.52834,8.37397,1424.504,1.203016,5.391292,33.8181,1.737689,2.138694,.4901175,826.1152,59.66066,55.78428,314.4326,119.7461,0,0,0,0,0,0,0,0,71.84768,35.92384,91.29086,0,0,0,0,0,0,0,6.086057,60.86057,18.25817,61.88119,0,0,0,0,0,0,0,12.37624,49.50495,0,15.56422,276554,49.5,1.3,3,39,3.30608,104.4396,12.37624
36045,0,11,863.5731,.6927058,3.463529,16.2401,.6157385,1.000575,.6157385,454.0301,44.2562,54.26195,183.4901,64.97209,0,0,0,0,1.325961,1.325961,6.629805,0,23.8673,5.303844,32.75896,0,1.87194,0,0,0,0,1.87194,0,17.78344,5.615822,46.08851,0,1.097345,0,0,.5486727,.5486727,3.840709,0,20.30089,5.486728,36.40817,0,0,0,0,0,.8274584,4.137292,1.654917,19.859,3.309834,72.74844,0,0,0,0,.765773,0,3.828865,.765773,55.13566,2.297319,111.3901,0,0,1.826067,0,0,0,6.391235,1.826067,73.04269,8.217302,1448.124,1.220443,5.152983,28.3414,1.084838,1.491653,.678024,795.729,76.75232,66.31075,319.7561,272.2941,0,0,0,0,0,0,68.07352,0,0,68.07352,148.0604,0,0,0,0,0,0,29.61208,0,29.61208,29.61208,52.4109,0,0,0,0,0,0,0,0,52.4109,0,15.56817,91017,52.7,1.4,3,36,1.87194,114.7217,0
15030,0,11,734.503,.867694,2.169235,18.4385,.6507705,1.301541,.867694,384.6054,32.97237,54.4478,139.048,55.58837,0,0,0,0,0,0,0,0,27.79418,6.948546,30.90235,0,0,0,0,0,0,2.377104,0,19.01683,2.377104,40.93097,0,0,0,0,0,0,1.411413,0,22.5826,4.234238,22.95205,0,0,0,0,0,0,0,0,12.5193,4.1731,65.87017,0,0,0,0,0,0,2.271385,0,54.51324,2.271385,139.1788,0,0,3.025627,0,0,0,9.076881,3.025627,87.74319,18.15376,1232.505,1.547401,3.481652,32.49541,1.160551,2.321101,1.160551,683.1774,58.41438,66.15138,243.3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.59014,26633,33.9,.2,3,15,0,100.581,0
24014,0,11,676.3508,.1874586,2.436962,9.56039,.3749173,.5623759,.1874586,343.6117,42.1782,48.17687,146.4052,45.96795,0,0,0,0,0,0,0,0,29.55083,3.283425,16.17556,0,0,0,0,0,0,0,0,8.087779,2.695926,29.60814,0,0,0,0,0,0,0,0,17.76488,2.960814,38.90694,0,0,0,0,0,0,0,0,20.59779,13.73186,67.29089,0,0,0,0,0,0,2.863442,2.863442,50.11024,8.590327,42.15224,0,1.239772,0,0,0,0,1.239772,1.239772,34.71361,1.239772,1282.755,.3783937,4.162331,19.29808,.7567874,1.135181,0,691.3253,83.24662,65.08372,289.4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.59596,39109,64.1,0,3,24,0,108.9774,0
14084,0,11,958.4719,1.301494,2.290629,17.85649,1.509733,1.249434,.8850157,504.4069,45.1358,65.33498,205.5839,51.84216,0,.8786806,0,0,0,.8786806,3.514722,.8786806,26.36042,2.636042,28.95473,0,0,.6893984,0,0,0,2.068195,2.068195,13.78797,4.825789,39.01708,0,.3863077,.3863077,0,0,.3863077,2.704154,1.545231,19.31539,3.863077,35.15958,0,0,0,0,0,0,.6168346,2.467339,19.73871,4.317842,102.3207,0,0,0,0,.6054478,0,1.816343,2.421791,75.68098,7.265374,120.9393,0,0,0,0,.6233987,.6233987,5.610588,1.870196,87.89921,9.974379,1524.402,2.184333,3.320187,29.88168,2.533827,1.922213,.6989866,844.5506,73.74309,78.02438,340.8434,133.9166,0,8.927774,0,0,0,8.927774,17.85555,0,53.56665,0,76.66546,0,4.035024,0,0,0,4.035024,12.10507,0,36.31522,0,29.45074,0,0,0,0,0,0,7.362686,0,22.08806,0,15.60087,148129,76,4,3,14,2.757594,114.2843,0
17089,0,11,860.4652,1.180417,3.010064,14.9913,.8262922,1.593563,.2951043,434.2165,50.04969,69.05441,171.8688,71.23619,0,.9758382,0,0,.9758382,.9758382,3.903353,5.85503,25.37179,11.71006,32.31935,0,1.576553,0,0,.7882767,.7882767,.7882767,2.36483,16.55381,6.306214,49.70894,0,1.30813,0,0,.8720867,.8720867,2.180217,3.92439,20.49404,8.720867,22.63996,0,0,0,0,0,0,1.414998,.7074988,13.44248,4.244993,92.06761,.6623569,1.324714,.6623569,0,0,0,2.649428,2.649428,70.87219,5.298855,116.8955,0,0,1.895603,0,0,0,2.52747,1.263735,93.5164,6.950544,1396.11,1.92218,4.350197,25.29184,1.416343,2.529184,.2023347,742.1638,81.94557,85.18292,289.6422,168.0008,0,0,0,0,9.8824,0,19.7648,9.8824,59.2944,29.6472,119.6809,0,0,0,0,8.865249,0,8.865249,8.865249,57.62411,13.29787,80.37939,0,0,0,0,8.037939,0,0,8.037939,56.26558,0,15.60994,141864,84.6,6.7,3,17,5.517937,117.6577,16.07588
33036,0,11,905.2443,1.217207,3.365221,16.6113,.6802042,1.57521,.5728035,477.4317,42.06526,57.70995,199.6936,54.641,0,.5812872,0,0,0,.5812872,0,5.231585,27.3205,6.394159,29.17278,0,.4290115,0,0,.4290115,.4290115,.8580229,1.287034,11.1543,4.719126,39.98756,0,.4936736,0,0,.2468368,.4936736,.4936736,2.962041,18.01908,5.430409,27.25703,0,.7571398,0,0,0,0,.7571398,.7571398,17.41422,3.028559,89.83892,0,.3712352,0,0,0,0,3.712352,.7424704,71.27716,5.197293,113.0269,0,0,0,0,.4432428,0,4.432427,1.329728,82.44315,8.864855,1513.461,2.141125,5.289839,29.22006,1.196511,2.64492,.6297427,837.8098,71.4758,69.46062,347.1772,104.712,0,0,0,0,0,0,0,14.95886,59.83545,0,90.59143,0,3.235408,0,0,3.235408,0,3.235408,6.470817,55.00194,3.235408,79.82666,0,5.701904,0,0,5.701904,0,5.701904,0,51.31714,5.701904,15.61399,183676,50.7,5.2,3,33,2.574069,112.598,11.40381
33042,0,11,1025.593,1.248041,4.754442,25.25797,1.069749,1.426333,.5943053,561.6185,42.61169,55.21096,216.9809,55.2546,0,2.166847,0,0,0,1.083424,3.250271,1.083424,26.00217,4.333694,37.51466,0,0,0,0,0,.7815553,2.344666,.7815553,23.44666,3.907777,44.94892,0,.908059,0,0,0,.908059,2.724177,.908059,24.51759,4.086266,30.57294,0,0,0,0,0,0,2.038196,0,17.66436,4.75579,72.48772,0,0,.5799018,0,0,0,5.219116,.5799018,55.67057,4.059312,94.43516,0,.6212839,0,0,0,0,3.727704,0,68.34123,11.18311,1719.629,2.18822,7.398269,44.18121,1.875617,2.500823,.7294068,981.7815,73.35748,66.06342,375.9571,80.45052,0,0,0,0,0,26.81684,0,0,0,26.81684,59.90894,0,0,0,0,0,11.98179,0,0,23.96358,11.98179,43.31817,0,0,0,0,0,0,0,0,43.31817,0,15.65891,142905,64.6,1.7,3,33,1.563111,132.231,0
36017,0,11,966.4413,.7186773,2.156032,20.84164,.1796693,1.437355,0,521.9395,47.61237,62.34526,191.8869,67.95402,0,0,0,0,0,0,0,2.831417,39.63984,11.32567,38.36399,0,0,0,0,0,0,2.131333,2.131333,23.44466,2.131333,51.0719,0,0,0,0,0,0,1.215998,2.431995,30.39994,6.079988,21.7559,0,1.977809,0,0,0,0,3.955618,1.977809,5.933427,1.977809,95.41985,0,1.987913,0,0,0,0,0,0,67.58906,5.96374,168.0253,0,0,0,0,0,0,18.16489,4.541223,106.7187,22.70611,1576.759,1.246696,2.805067,36.15419,.3116741,2.493392,0,901.6731,78.23019,72.93173,326.9461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.66164,46969,65.1,.7,3,36,2.131333,121.2412,0
31021,0,11,975.7617,1.112359,4.226966,20.02247,1.779775,1.446067,.5561797,528.7044,49.38876,54.61685,208.4562,45.08844,0,2.049474,0,0,0,2.049474,0,4.098948,18.44527,0,27.27925,0,0,0,0,0,1.43575,1.43575,0,17.229,0,34.61581,0,.844288,0,0,0,1.688576,.844288,1.688576,17.73005,0,44.96571,0,1.249048,0,0,2.498095,0,3.747143,0,24.98095,6.245238,113.39,0,0,0,0,0,0,4.984175,2.492088,92.20724,6.230219,105.7626,0,0,0,0,0,0,4.406775,5.8757,73.44624,5.8757,1552.049,1.851866,6.48153,33.33358,2.962985,2.037052,.3703731,877.7843,79.81541,59.81526,344.2618,309.119,0,0,0,0,0,154.5595,0,0,154.5595,0,186.2197,0,0,0,0,0,62.07325,0,0,124.1465,0,103.7344,0,0,0,0,0,0,0,0,103.7344,0,15.67636,63274,50.8,.9,3,31,1.43575,126.8528,0
39010,0,11,855.6425,.5047666,3.407174,15.33228,.4416707,1.072629,.3785749,467.4138,50.72904,57.16481,172.6302,42.30715,0,1.084799,0,0,0,2.169597,2.169597,3.254396,11.93279,10.84799,24.15965,0,0,0,0,0,0,.8053216,.8053216,11.2745,5.637251,31.89174,0,.4621991,0,0,0,.9243981,1.386597,1.848796,11.55498,7.857384,33.93752,0,0,.6926023,0,0,0,2.077807,0,18.00766,4.848216,90.07544,0,0,0,0,0,0,2.502095,2.502095,71.93525,6.880763,112.7115,0,0,1.382963,0,0,0,2.074445,1.382963,87.81817,9.680743,1435.988,.8912259,5.458758,26.73678,.7798226,1.893855,.2228065,823.2699,87.56294,67.84457,299.3405,549.4506,0,0,0,0,0,0,0,0,549.4506,0,334.8214,0,0,0,0,0,0,111.6071,0,223.2143,0,187.9699,0,0,0,0,0,0,187.9699,0,0,0,15.69088,115336,29.3,.4,3,39,.8053216,123.5462,0
22010,0,11,1273.164,1.741675,1.741675,22.64177,0,3.48335,0,593.9111,80.11704,88.82542,313.5015,0,0,0,0,0,0,0,0,0,0,0,27.72387,0,0,0,0,0,0,0,0,0,0,15.75299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.43611,0,0,0,0,0,0,0,0,93.43611,0,90.009,0,0,0,0,0,0,22.50225,0,67.50675,0,1897.483,2.672511,2.672511,34.74264,0,5.345021,0,905.9811,122.9355,117.5905,481.0519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69966,3682,78.8,3,3,22,0,168.3682,0
27027,0,11,680.6329,.519964,.519964,11.95917,1.559892,1.559892,.519964,318.218,38.47734,88.39388,139.8703,79.71592,0,0,0,0,0,0,0,0,50.72831,0,51.31129,0,0,0,0,0,0,0,0,39.90878,5.701254,63.81824,0,0,0,0,0,0,0,0,44.67277,3.190912,64.03625,0,0,0,0,0,0,4.925866,4.925866,39.40693,14.7776,100.6569,0,0,0,0,0,0,5.297732,0,90.06145,5.297732,221.9117,0,0,8.218953,0,0,0,0,0,172.598,16.43791,1124.485,.9425693,.9425693,20.73652,2.827708,2.827708,.9425693,573.0821,68.80756,103.6826,246.9531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.70413,12598,22.6,0,3,27,0,98.0272,0
36032,0,11,856.9882,.4239019,2.402111,24.72761,1.271706,1.554307,.4239019,458.6618,56.66155,62.73747,157.9741,90.81847,0,2.215085,0,0,0,4.43017,4.43017,0,39.87152,6.645254,38.7806,0,0,1.686113,0,0,1.686113,0,0,23.60559,0,61.27158,0,.9573684,.9573684,0,0,2.872105,1.914737,0,30.63579,2.872105,32.6894,0,0,0,0,0,0,0,0,24.90621,4.669915,102.943,0,0,4.541601,1.513867,1.513867,0,4.541601,4.541601,68.12402,4.541601,116.1652,0,1.659503,0,0,0,0,13.27602,6.638012,81.31565,4.978509,1427.604,.746655,3.733275,42.55933,1.99108,2.48885,0,804.1474,96.81626,73.91885,275.2668,0,0,0,0,0,0,0,0,0,0,0,90.33424,0,0,0,0,0,0,0,0,90.33424,0,162.0746,0,0,0,0,0,0,0,0,162.0746,0,15.71793,54217,62,.5,3,36,3.372226,148.3354,0
42058,0,11,783.8375,3.679988,3.679988,11.03996,0,3.679988,0,327.519,33.11989,121.4396,183.9994,196.1746,0,0,0,0,0,0,49.04365,0,147.131,0,38.98635,0,0,0,0,0,0,0,0,38.98635,0,108.6012,0,0,0,0,0,0,21.72024,0,86.88097,0,192.2337,0,0,0,0,0,0,0,0,115.3403,76.8935,216.6847,0,0,0,0,0,0,0,0,180.5706,0,198.3143,0,0,0,0,0,0,0,0,198.3143,0,1280.997,6.850254,6.850254,20.55076,0,6.850254,0,602.8223,61.65228,116.4543,328.8122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.71898,4256,64.8,0,3,42,0,102.7538,
33008,0,11,985.3727,.7386602,3.693301,13.84988,1.200323,.6463277,.6463277,537.283,56.87683,47.73591,208.4868,51.04309,0,0,0,1.646551,0,0,0,3.293103,21.40517,4.939654,26.39915,0,0,0,0,0,0,0,0,19.19938,2.399923,36.78793,0,0,0,.6941118,0,0,0,1.388224,20.12924,3.470559,16.44145,0,0,0,0,0,0,2.055182,0,10.27591,1.027591,85.52432,0,.9196163,0,0,0,0,1.839233,.9196163,58.85545,4.598082,100.8994,0,0,0,0,0,0,3.25482,0,67.26627,13.01928,1638.346,1.278834,5.594897,23.97813,1.918251,1.118979,.799271,928.9128,97.03151,55.46941,356.7946,35.21127,0,0,0,0,0,0,0,0,0,0,15.5739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.72368,99081,74.8,2.6,3,33,0,131.7199,0
15027,0,11,872.9255,1.228529,1.898635,18.98635,1.116844,1.675266,.5584221,470.1914,40.8765,73.37666,158.7036,67.51814,0,3.751008,0,0,1.875504,3.751008,1.875504,1.875504,43.13659,1.875504,34.04557,0,0,0,0,0,0,0,2.723645,17.7037,2.723645,48.12623,0,1.577909,0,0,.7889546,1.577909,.7889546,2.366864,28.40237,2.366864,32.50505,0,0,0,0,0,0,1.203891,0,25.28171,1.203891,98.40996,0,0,0,0,0,0,3.31719,0,88.45839,3.31719,106.0948,0,1.248175,0,0,1.248175,0,3.744524,2.496349,79.88317,6.240873,1470.512,2.191523,2.390753,33.869,1.992294,2.589982,.1992294,836.1657,71.32412,89.05553,280.3157,83.31598,0,0,0,0,0,0,0,0,62.48698,0,45.03288,0,0,0,0,0,0,0,0,36.0263,0,15.86798,0,0,0,0,0,0,0,0,15.86798,0,15.72877,76048,63.4,4.2,3,15,2.723645,114.5569,0
36062,0,11,969.9146,.457399,1.829596,17.38116,.914798,.6860985,0,525.3228,37.96412,68.83855,197.139,83.72659,0,0,0,0,0,0,3.805754,3.805754,38.05754,7.611508,49.08046,0,0,0,0,0,0,2.887086,2.887086,31.75795,11.54834,64.02574,0,0,0,0,0,0,3.283371,3.283371,34.4754,9.850114,32.14241,0,0,0,0,0,0,2.472493,0,19.77995,2.472493,121.4314,0,0,0,0,0,0,2.478192,2.478192,99.12768,9.912767,177.3601,0,0,0,0,0,0,0,3.111581,152.4675,3.111581,1561.691,.77851,3.11404,29.58338,1.55702,1.167765,0,892.5617,60.72378,70.45515,330.8668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.72918,35182,27.7,.9,3,36,2.887086,96.9245,0
36003,0,11,869.8146,.6015315,3.408679,22.45718,2.205616,.802042,.401021,457.7655,42.90925,53.73681,170.8349,55.24682,0,0,0,0,0,0,0,3.249813,29.24832,6.499626,40.58751,0,0,0,0,0,0,0,2.536719,17.75703,5.073438,47.0139,0,0,0,0,0,0,0,2.849328,22.79462,5.698655,36.17863,0,0,0,0,0,0,2.261164,0,27.13397,4.522329,71.20623,0,0,0,0,0,0,2.034464,2.034464,50.8616,2.034464,87.37347,0,0,0,0,0,0,2.13106,0,59.66969,10.6553,1471.396,1.069847,5.349234,39.94094,3.566156,1.426462,0,812.7269,74.88927,64.90404,299.5571,505.0505,0,0,0,0,0,0,0,0,505.0505,0,259.7403,0,0,0,0,0,0,0,0,259.7403,0,0,0,0,0,0,0,0,0,0,0,0,15.73239,38941,51.7,.4,3,36,2.536719,126.2419,0
37074,0,11,940.6451,.592719,5.136899,13.03982,2.173303,1.185438,1.185438,480.1024,43.86121,72.11415,190.2628,89.14184,0,0,3.428532,0,0,6.857065,10.2856,10.2856,13.71413,10.2856,33.22719,0,0,0,0,0,0,2.768933,2.768933,16.6136,5.537865,58.209,0,0,1.531816,0,0,3.063632,6.127263,6.127263,15.31816,7.659079,47.32136,0,0,0,0,0,0,0,2.490598,27.39658,9.962392,124.2915,0,0,2.485831,0,0,0,7.457492,0,101.9191,2.485831,157.5456,0,0,0,0,0,2.763958,2.763958,0,113.3223,11.05583,1427.841,.9472627,7.578102,20.20827,3.473297,1.894525,.9472627,764.1252,68.20292,82.0961,299.6508,167.9261,0,0,0,0,0,0,83.96306,0,0,0,82.57639,0,0,0,0,0,0,41.28819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.74745,42203,75.3,3.2,3,37,2.768933,103.2516,0
33007,0,11,1054.083,.5537443,2.522613,23.1342,.7998528,2.030396,.3691629,598.5975,51.6828,57.09719,203.6548,48.4091,0,1.100207,0,0,0,1.100207,0,1.100207,23.10434,4.400827,35.29248,0,0,0,0,0,0,0,.8207552,19.69813,5.745287,40.89672,0,.4700772,0,0,0,.4700772,0,.9401545,21.15347,5.17085,32.10937,0,0,.7135416,0,.7135416,0,0,.7135416,17.83854,5.708333,83.62105,0,0,.6334928,0,.6334928,.6334928,1.900478,.6334928,57.01435,5.701435,89.7812,0,0,0,0,0,0,3.534693,0,65.03835,2.827754,1733.182,.9464618,4.101335,39.33075,1.367111,3.260035,.4206497,1021.443,86.96932,69.93301,344.7224,128.866,0,0,0,0,0,0,0,64.43299,64.43299,0,54.25936,0,0,0,0,0,0,0,27.12968,27.12968,0,0,0,0,0,0,0,0,0,0,0,0,15.75469,145594,57.1,.9,3,33,.8207552,136.3957,0
14102,0,11,858.379,.2878534,2.302828,12.08984,.2878534,3.742095,.2878534,477.8367,37.7088,69.08483,161.1979,52.48655,0,0,0,0,0,0,4.373879,4.373879,26.24327,4.373879,37.16593,0,0,0,0,0,0,0,3.378721,13.51488,3.378721,43.84293,0,0,0,0,0,0,1.906214,3.812428,19.06214,3.812428,55.26558,0,0,0,0,0,0,3.07031,0,42.98434,6.14062,107.3089,0,0,0,0,0,0,2.980804,0,86.44331,2.980804,132.626,0,0,0,0,0,0,3.684055,0,110.5217,7.368111,1429.577,.5098347,4.078678,21.41306,.5098347,6.627851,.5098347,843.2666,65.25884,78.00471,281.9386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75556,25399,10.3,0,3,14,3.378721,98.90794,0
33055,0,11,625.4248,.6293055,1.363495,11.74704,.5244213,.7341897,.2097685,328.3926,34.71669,48.45652,127.2246,45.02578,0,0,0,0,0,0,0,2.251289,29.26676,6.753867,22.99013,0,0,0,0,0,0,1.768472,0,7.073887,5.305415,32.68459,0,0,0,0,0,0,.9904422,.9904422,16.83752,5.942653,30.73787,0,0,0,0,0,0,0,0,24.26674,3.235565,46.29595,0,0,0,0,.7467089,0,.7467089,0,35.09532,4.480253,45.03683,0,.5700864,0,0,0,0,1.140173,.5700864,37.05562,2.280346,1199.745,1.277457,2.554915,23.84587,1.064548,1.277457,.2129096,664.9166,69.62142,66.64069,254.214,49.0918,0,0,0,0,0,0,0,0,0,0,23.4192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75976,66314,47.7,1.9,3,33,0,99.85458,0
24036,0,11,870.0159,.5234752,2.617376,12.56341,2.093901,1.570426,0,445.4774,45.54235,74.33349,169.0825,71.6903,0,0,0,0,0,0,0,15.93118,31.86235,7.965589,51.39076,0,0,0,0,0,0,0,0,51.39076,0,60.45304,0,0,0,0,0,0,0,7.112123,42.67274,3.556061,60.7064,0,0,0,0,0,0,0,0,33.11258,5.518764,86.21564,0,0,0,0,0,0,5.071508,0,81.14413,0,131.8163,0,0,0,0,0,0,6.937699,0,117.9409,0,1449.007,.9258831,4.629416,22.22119,3.703532,2.777649,0,786.0747,78.70006,84.25536,297.2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.79562,18117,37.3,0,3,24,0,112.9577,0
33056,0,11,984.0117,1.042263,4.632278,15.86555,1.447587,1.389683,.4053243,532.3646,50.20232,60.04591,210.2475,47.69088,0,1.10909,0,0,0,1.10909,1.10909,2.21818,19.96362,4.43636,33.99478,0,.7905763,0,0,1.581153,.7905763,0,0,22.92671,5.534034,39.69463,0,.9231309,0,0,.9231309,.9231309,.4615654,.9231309,21.69358,5.07722,32.40419,0,0,0,0,0,0,1.98393,2.64524,18.51668,4.62917,85.39241,0,0,0,0,0,0,1.219892,3.049729,61.60452,3.049729,106.7164,0,.6711725,2.68469,0,0,0,2.013517,2.68469,76.51366,10.06759,1585.729,1.755635,6.632399,26.33453,2.438382,2.145776,.2926058,895.3739,81.8321,72.27364,350.1517,24.71577,0,0,0,0,0,0,0,24.71577,0,0,72.94706,0,0,0,0,10.42101,10.42101,0,10.42101,41.68404,0,108.1081,0,0,0,0,18.01802,18.01802,0,0,72.07207,0,15.79737,118851,42,3.4,3,33,3.162305,121.4314,36.03604
50020,0,11,906.6403,.4145589,3.109192,18.24059,.9327575,1.865515,.8291178,498.9216,38.76126,53.78902,184.4787,55.14982,0,1.671207,0,0,0,1.671207,3.342414,3.342414,15.04086,10.02724,31.72186,0,1.268875,0,0,0,0,0,1.268875,19.03312,6.344373,41.83286,0,1.442512,0,0,0,.7212561,1.442512,2.163769,17.31015,7.933817,30.32583,0,0,0,0,0,0,0,0,23.58676,3.369537,77.44653,0,0,0,0,0,0,1.03262,1.03262,57.82675,10.32621,99.59215,0,0,0,0,0,0,4.742483,2.371242,82.99345,3.556862,1537.662,.7394385,4.436631,32.53529,1.663737,3.327473,.5545789,888.0657,67.65862,63.77657,323.5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.80423,74629,58,.1,3,50,2.537749,110.9158,0
48036,0,11,991.4052,.7923318,1.980829,22.18529,1.584664,.9904147,.5942488,511.6483,58.23639,84.18526,190.3577,57.83467,0,0,0,0,0,0,0,3.855645,26.98951,7.711289,26.95902,0,0,0,0,0,0,2.995447,0,11.98179,8.986341,40.45853,0,0,0,0,0,0,1.685772,1.685772,18.54349,8.428861,33.10668,0,0,0,0,0,0,0,0,20.37334,5.093335,68.3754,0,1.953583,0,0,0,0,5.860749,0,48.83957,5.860749,135.6956,0,0,0,0,0,0,1.911205,0,116.5835,7.644822,1621.227,1.351867,3.041702,37.85229,2.703735,1.689834,.3379669,870.9406,97.33446,106.7975,319.7166,314.4654,0,0,0,0,0,0,0,0,314.4654,0,151.2859,0,0,0,0,0,0,0,0,151.2859,0,0,0,0,0,0,0,0,0,0,0,0,15.81597,42342,67.7,.9,3,48,0,144.3118,0
38025,0,11,823.6033,1.427389,5.709555,9.991721,1.427389,2.854778,0,373.9759,61.37772,91.35288,185.5605,126.1564,0,0,0,0,0,0,0,0,84.10429,0,33.35001,0,0,0,0,0,0,0,0,16.675,0,74.39784,0,0,0,0,0,0,0,0,46.49865,0,80.73631,0,0,0,0,0,0,0,0,48.44179,0,137.237,0,0,0,0,0,0,0,0,137.237,0,136.0809,0,0,0,0,0,0,0,0,136.0809,0,1324.668,2.489978,9.959911,17.42985,2.489978,4.979956,0,652.3742,104.5791,99.59911,321.2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.82899,4820,0,0,3,38,0,141.9287,0
