oldcode,total_pop_00,pop18_24_00,pop25_34_00,pop35_44_00,pop45_64_00,pop65plus_00,hsplus_18_24_00,somecollege_18_24_00,collegeplus_18_24_00,hsplus_25_34_00,somecollege_25_34_00,collegeplus_25_34_00,hsplus_35_44_00,somecollege_35_44_00,collegeplus_35_44_00,hsplus_45_64_00,somecollege_45_64_00,collegeplus_45_64_00,hsplus_65plus_00,somecollege_65plus_00,collegeplus_65plus_00,pcthsplus_18_24_00,pctsomecollege_18_24_00,pctcollegeplus_18_24_00,pcthsplus_25_34_00,pctsomecollege_25_34_00,pctcollegeplus_25_34_00,pcthsplus_35_44_00,pctsomecollege_35_44_00,pctcollegeplus_35_44_00,pcthsplus_45_64_00,pctsomecollege_45_64_00,pctcollegeplus_45_64_00,pcthsplus_65plus_00,pctsomecollege_65plus_00,pctcollegeplus_65plus_00,povrate60
34072,11368,858,1171,1603,2948,2248,490,265,26,955,531,147,1262,662,149,2282,1374,437,1235,536,250,.5710956,.3088578,.030303,.8155423,.4534586,.1255337,.7872739,.4129757,.0929507,.7740842,.4660787,.1482361,.5493772,.2384342,.11121,61.74171
34073,35623,2726,4746,6341,8449,4937,1671,834,111,3896,2005,524,5423,2945,775,6526,3026,918,2476,1027,308,.6129861,.3059428,.040719,.8209018,.422461,.1104088,.8552279,.4644378,.1222205,.7723991,.3581489,.1086519,.5015191,.2080211,.0623861,47.05704
34074,133798,25138,20880,19409,25873,12878,20278,15912,2213,18370,14023,7019,16680,11435,4987,20953,13727,6800,7182,4079,2060,.8066672,.6329859,.088034,.8797893,.6715996,.336159,.8593951,.5891597,.2569427,.8098404,.5305531,.2628222,.5576953,.3167417,.1599627,59.36287
34075,18324,1090,1969,2557,4787,4340,614,333,33,1623,925,374,2209,1364,518,3978,2690,1320,3194,2172,1303,.5633028,.3055046,.0302752,.8242763,.4697816,.1899441,.863903,.5334376,.2025812,.8310006,.5619386,.2757468,.7359447,.5004608,.3002304,45.28789
34076,130454,11004,19707,21563,30421,15759,6035,2859,457,14720,7846,2508,16922,8436,2652,22269,10928,3532,7280,2821,989,.5484369,.2598146,.0415304,.7469427,.3981327,.1272644,.7847702,.3912257,.1229885,.7320272,.3592255,.116104,.4619583,.1790088,.0627578,27.61705
34077,46564,5244,6140,6865,10515,6350,3015,1296,108,4900,2581,825,5333,2481,600,7474,3749,1201,2971,1199,402,.5749428,.2471396,.020595,.7980456,.4203583,.1343648,.776839,.3613984,.0873999,.7107941,.3565383,.1142178,.467874,.1888189,.0633071,43.63969
34078,123339,14077,17298,19099,25806,12255,7921,3781,400,12736,6699,1916,13905,7331,2043,16421,8641,3362,5240,2802,1203,.5626909,.2685942,.0284151,.7362701,.3872702,.1107643,.7280486,.3838421,.106969,.6363249,.3348446,.1302798,.4275806,.2286414,.098164,65.97923
34079,91928,7487,12506,14630,22708,13626,4345,2038,150,9344,5194,1446,11533,6052,1618,16726,8847,2768,6116,2488,1025,.5803393,.2722051,.0200347,.7471614,.4153206,.1156245,.7883117,.4136705,.1105947,.7365686,.3895984,.1218954,.4488478,.1825921,.0752238,33.95369
34080,130340,12768,18111,20765,29207,18262,8002,4112,677,14353,8486,2705,16860,9759,3140,22995,12632,4529,9859,4226,1868,.6267231,.3220551,.0530232,.7925018,.468555,.1493567,.8119432,.4699735,.151216,.7873113,.4324991,.1550656,.5398642,.2314095,.1022889,28.50047
34081,62899,5365,8301,9183,15334,10071,3308,1637,186,6557,3676,1022,6900,3847,1114,11512,5864,2080,5221,2540,1128,.616589,.3051258,.0346692,.7899048,.4428382,.1231177,.7513884,.4189263,.1213111,.7507499,.3824182,.1356463,.5184192,.2522093,.1120048,41.24569
34082,60161,6257,8737,9224,13136,7699,3472,1704,164,6337,3285,997,7174,3803,1110,9693,4432,1462,3618,1613,725,.5548985,.272335,.0262106,.7253062,.3759872,.1141124,.7777537,.412294,.1203382,.7378958,.3373934,.1112972,.4699312,.2095077,.0941681,60.76
34083,35998,3569,4623,5688,8278,3974,2357,1264,222,3728,2341,915,4447,2538,838,5863,3374,1215,2072,1206,628,.6604091,.3541608,.0622023,.8064027,.5063812,.1979234,.7818214,.4462025,.1473277,.7082629,.4075864,.1467746,.521389,.3034726,.1580272,59.76548
34084,58100,5222,7703,9089,13596,8314,3509,1870,272,6242,3399,980,7440,4031,1294,10393,5268,1949,4343,1809,711,.6719648,.3581004,.0520873,.8103336,.4412566,.1272232,.8185719,.4435031,.1423699,.764416,.3874669,.143351,.5223719,.2175848,.0855184,30.40365
34085,44711,3378,6450,7733,11173,5242,2066,925,111,5428,2898,811,6406,3018,769,8156,3460,961,2400,745,305,.6116045,.2738307,.0328597,.8415504,.4493023,.1257364,.8283978,.3902754,.0994439,.729974,.3096751,.0860109,.4578405,.1421213,.0581839,39.32084
34086,71219,5745,9791,11083,17155,10989,3343,1874,244,7296,4546,1309,8682,5061,1334,12039,6541,2245,4840,2255,1016,.5818973,.3261967,.0424717,.7451741,.4643039,.1336942,.7833619,.4566453,.1203645,.7017779,.3812883,.1308656,.4404404,.2052052,.0924561,36.10609
34087,12968,1198,1645,1802,3335,1957,649,207,24,1311,769,212,1497,879,277,2467,1420,572,887,459,152,.5417362,.172788,.0200334,.7969605,.4674772,.1288754,.8307436,.4877913,.1537181,.7397301,.4257871,.1715142,.4532448,.2345427,.0776699,61.61494
34088,29334,2624,2907,3842,7945,6279,1917,1209,119,2470,1602,479,3199,1846,576,6845,4234,2103,4786,3331,1817,.730564,.4607469,.0453506,.8496732,.5510836,.1647747,.8326393,.4804789,.1499219,.8615481,.5329138,.2646948,.7622233,.5304985,.2893773,38.98273
34089,4149,405,526,698,908,696,227,137,38,314,177,71,528,271,76,666,331,130,367,141,23,.5604938,.3382716,.0938272,.5969582,.3365019,.134981,.756447,.3882521,.1088825,.7334802,.3645374,.1431718,.5272989,.2025862,.033046,68.62578
34090,123677,11078,18722,22245,26688,11223,6862,3847,532,15937,10315,4504,19058,12537,5778,21770,13106,5276,6524,3023,1261,.6194259,.3472649,.0480231,.8512445,.5509561,.2405726,.8567318,.5635873,.2597438,.8157224,.4910821,.1976918,.5813062,.2693576,.1123585,40.1743
34091,42954,4236,5982,6296,9581,5501,2354,791,112,4514,2108,643,4845,2441,675,6787,3309,1101,2473,1394,516,.5557129,.1867328,.02644,.7545971,.3523905,.1074891,.7695362,.3877065,.1072109,.7083812,.345371,.1149149,.4495546,.2534085,.0938011,54.37306
34092,627846,72044,112807,117135,127418,46121,53842,40508,10597,102455,86738,55696,108730,90152,56238,116102,90771,53309,33108,21086,11786,.7473488,.5622675,.1470907,.9082326,.7689062,.4937282,.9282452,.7696419,.4801127,.9111899,.7123876,.4183789,.7178509,.4571887,.2555452,31.60935
34093,19972,1786,2187,3120,4821,3471,1089,583,98,1653,837,188,2330,1288,285,3362,1901,788,1828,804,314,.6097425,.3264278,.0548712,.7558299,.3827161,.0859625,.7467949,.4128205,.0913462,.6973657,.3943165,.1634516,.5266494,.2316335,.0904638,67.36153
34094,13723,1174,1457,1954,3559,2121,681,315,22,1176,629,227,1489,680,205,2562,1189,436,1124,453,186,.5800682,.2683135,.0187394,.807138,.431709,.1557996,.7620266,.3480041,.104913,.7198651,.3340826,.1225063,.5299387,.2135785,.0876945,51.76188
34095,42695,12981,4797,5259,9145,4738,11303,9734,947,4197,3185,1704,4646,3205,1794,7825,5772,3503,2876,1664,957,.8707342,.7498652,.0729528,.8749218,.6639566,.355222,.8834379,.6094314,.3411295,.8556588,.6311646,.3830509,.6070072,.351203,.201984,55.47097
34096,113329,11559,16232,18675,24987,13000,7761,4078,425,13556,8458,2411,15631,9354,3047,19620,11253,4061,7463,3501,1406,.6714249,.3527987,.0367679,.8351405,.5210695,.1485338,.8370013,.5008835,.1631593,.7852083,.4503542,.1625245,.574077,.2693077,.1081538,52.96768
34097,65632,5625,9198,10204,16778,9318,3372,1856,107,6860,4023,1396,7557,4129,1174,11714,5899,1944,3886,1652,621,.5994667,.3299555,.0190222,.7458143,.4373777,.1517721,.7405919,.4046452,.1150529,.6981762,.3515914,.115866,.4170423,.1772913,.0666452,50.27771
34098,73814,7564,9729,11452,17433,9447,4365,2374,370,7427,4267,1586,8737,4590,1775,12665,6915,2867,4540,2339,1012,.5770756,.3138551,.0489159,.7633878,.4385857,.1630178,.7629235,.4008034,.1549948,.7264957,.3966615,.1644582,.4805758,.2475918,.107124,54.54463
34099,36348,2971,5201,5812,8725,5178,1721,953,136,4258,2297,608,4782,2572,718,6650,3006,942,2256,884,294,.5792663,.3207674,.0457758,.8186887,.4416458,.1169006,.8227804,.4425327,.1235375,.7621776,.3445272,.1079656,.4356894,.1707223,.0567787,33.96243
34100,17774,1428,2119,2546,4821,3223,877,349,41,1683,839,234,2067,959,363,3647,1801,731,1645,756,340,.6141456,.2443978,.0287115,.7942426,.3959415,.1104295,.8118618,.3766693,.1425766,.7564821,.373574,.1516283,.510394,.2345641,.1054918,58.14404
35001,2593,104,197,354,707,627,62,24,3,195,139,42,325,202,71,641,389,165,406,170,34,.5961539,.2307692,.0288462,.9898477,.7055838,.213198,.9180791,.5706215,.200565,.9066478,.5502121,.2333805,.6475279,.2711324,.0542265,26.75706
35002,11775,1486,1051,1654,2773,2314,1158,860,72,1025,737,311,1557,954,373,2492,1651,745,1547,750,291,.7792732,.5787349,.0484522,.9752616,.7012369,.2959087,.9413543,.5767835,.2255139,.8986657,.5953841,.2686621,.6685393,.3241141,.1257563,24.15471
35003,6964,575,722,908,1311,961,277,123,6,563,349,70,741,486,82,1054,633,221,521,234,53,.4817391,.213913,.0104348,.7797784,.4833795,.0969529,.8160793,.5352423,.0903084,.8039665,.4828375,.1685736,.5421436,.2434964,.0551509,38.5323
35004,888,26,87,164,252,141,19,12,3,83,59,14,134,65,31,215,134,72,69,37,4,.7307692,.4615385,.1153846,.954023,.6781609,.1609195,.8170732,.3963415,.1890244,.8531746,.531746,.2857143,.4893617,.2624114,.0283688,46.51493
35005,7149,707,540,1046,1868,1519,495,338,10,519,360,114,980,660,193,1634,1085,352,909,459,82,.7001414,.4780764,.0141443,.9611111,.6666667,.2111111,.9369025,.6309751,.1845124,.8747323,.5808351,.1884368,.59842,.3021725,.0539829,21.20578
35006,3242,182,273,514,794,709,123,84,24,261,182,78,490,263,100,713,490,184,418,212,47,.6758242,.4615385,.1318681,.956044,.6666667,.2857143,.9533074,.5116732,.1945525,.8979849,.6171285,.231738,.5895628,.2990127,.0662905,23.32231
35007,2242,94,167,321,643,556,46,25,4,161,130,44,288,195,57,557,308,88,323,108,13,.4893617,.2659574,.0425532,.9640719,.7784431,.2634731,.8971962,.6074767,.1775701,.8662519,.4790047,.1368585,.5809352,.1942446,.0233813,33.11313
35008,69416,8148,8923,11364,15648,8701,6512,4737,546,8564,6753,3083,10921,8327,3753,14440,10490,4804,5299,3094,1170,.7992145,.5813696,.0670103,.9597669,.7568082,.3455116,.9610173,.7327526,.3302534,.9228016,.6703732,.3070041,.6090105,.3555913,.1344673,19.1739
35009,123138,20930,19442,19166,24194,11866,17606,13848,1781,18747,15674,7149,18122,13772,6139,22450,16254,7980,8555,5072,2069,.8411849,.661634,.0850932,.9642527,.8061928,.3677091,.9455286,.7185642,.3203068,.927916,.6718194,.3298338,.7209675,.4274397,.1743637,14.50317
35010,4831,200,307,731,1317,1107,94,58,4,292,211,85,689,457,116,1134,717,208,613,292,45,.47,.29,.02,.95114,.6872964,.276873,.9425445,.625171,.1586867,.8610479,.5444191,.1579347,.5537488,.263776,.0406504,31.30336
35011,5757,634,555,747,1287,1226,534,410,28,524,355,122,696,424,152,1125,701,281,691,339,77,.8422713,.6466877,.044164,.9441441,.6396396,.2198198,.9317269,.5676038,.2034806,.8741259,.5446776,.2183372,.5636215,.276509,.0628059,32.99667
35012,2283,87,140,320,609,672,41,17,4,131,96,35,288,184,30,552,347,138,429,165,28,.4712644,.1954023,.045977,.9357143,.6857143,.25,.9,.575,.09375,.906404,.5697865,.226601,.6383929,.2455357,.0416667,33.63685
35013,3600,215,297,549,923,624,143,69,10,285,176,67,497,304,110,755,434,166,317,169,46,.6651163,.3209302,.0465116,.959596,.5925926,.2255892,.9052823,.5537341,.2003643,.8179848,.4702058,.1798483,.5080128,.2708333,.073718,41.36445
35014,2757,180,220,395,637,681,119,22,4,196,135,57,375,269,66,524,353,155,364,162,30,.6611111,.1222222,.0222222,.8909091,.6136364,.2590909,.9493671,.6810126,.1670886,.822606,.5541601,.2433281,.534508,.2378855,.0440529,32.02132
35015,4331,138,368,630,1020,1107,82,45,4,355,235,79,586,358,118,775,370,139,343,160,47,.5942029,.326087,.0289855,.9646739,.6385869,.2146739,.9301587,.568254,.1873016,.759804,.3627451,.1362745,.3098464,.1445348,.0424571,41.1744
35016,3759,220,366,625,779,799,145,99,15,359,249,145,603,413,187,659,386,124,384,188,52,.6590909,.45,.0681818,.9808743,.6803279,.3961749,.9648,.6608,.2992,.8459563,.4955071,.1591784,.4806007,.2352941,.0650814,26.37788
35017,1924,102,162,268,444,404,69,36,2,160,118,68,259,161,46,398,261,100,300,142,39,.6764706,.3529412,.0196078,.9876543,.728395,.4197531,.9664179,.6007463,.1716418,.8963964,.5878378,.2252252,.7425743,.3514852,.0965347,38.58894
35018,66109,14205,9443,9561,11973,6389,11931,9489,971,9049,7177,2924,9110,7080,2976,10844,7619,3547,4312,2339,958,.8399155,.6680042,.0683562,.958276,.7600339,.3096474,.9528292,.7405083,.3112645,.9057045,.6363484,.2962499,.67491,.366098,.1499452,14.23886
35019,2841,141,230,358,761,695,83,45,12,210,137,50,340,157,35,647,388,119,303,141,24,.5886525,.3191489,.0851064,.9130435,.5956522,.2173913,.9497207,.4385475,.0977654,.8501971,.5098554,.1563732,.4359712,.2028777,.0345324,45.40808
35020,2754,144,197,373,717,706,75,47,7,186,120,49,354,218,52,623,391,161,406,190,51,.5208333,.3263889,.0486111,.9441624,.6091371,.248731,.9490617,.5844504,.1394102,.8688982,.5453278,.2245467,.5750708,.2691218,.072238,27.2598
35021,2715,113,207,359,724,688,63,36,7,201,132,51,346,202,66,609,353,140,324,148,27,.5575221,.3185841,.0619469,.9710145,.6376812,.2463768,.9637883,.5626741,.183844,.8411602,.4875691,.1933702,.4709302,.2151163,.0392442,32.44043
35022,2753,145,201,419,698,664,105,55,7,182,96,31,381,210,48,576,313,111,288,114,28,.7241379,.3793103,.0482759,.9054726,.4776119,.1542289,.9093079,.5011933,.1145585,.8252149,.4484241,.1590258,.433735,.1716868,.0421687,45.92416
35023,4701,294,362,714,1124,1097,143,74,15,310,217,67,651,370,102,958,519,203,564,261,85,.4863946,.2517007,.0510204,.8563536,.5994475,.1850829,.9117647,.5182073,.1428571,.8523132,.4617438,.180605,.5141295,.2379216,.077484,32.06689
35024,2308,87,190,307,571,625,65,41,10,172,120,52,294,148,54,448,251,96,204,95,17,.7471265,.4712644,.1149425,.9052632,.6315789,.2736842,.9576547,.4820847,.1758958,.7845885,.4395797,.1681261,.3264,.152,.0272,48.9498
35025,5987,384,537,859,1497,1299,270,160,12,514,332,85,796,383,104,1256,727,257,659,321,106,.703125,.4166667,.03125,.9571695,.6182495,.1582868,.9266589,.4458673,.121071,.8390114,.4856379,.1716767,.5073133,.2471132,.0816012,35.95893
35026,3390,164,206,450,763,1161,88,41,12,195,128,49,424,254,89,589,313,95,322,168,22,.5365854,.25,.0731707,.9466019,.6213592,.2378641,.9422222,.5644444,.1977778,.7719528,.4102228,.1245085,.2773471,.1447028,.0189492,46.38462
35027,5737,364,425,901,1408,910,174,100,18,380,237,70,800,461,172,1230,797,279,471,201,52,.478022,.2747253,.0494506,.8941177,.557647,.1647059,.8879023,.5116537,.190899,.8735796,.5660511,.1981534,.5175824,.2208791,.0571429,28.90101
35028,9311,523,754,1364,2610,1892,326,170,25,728,534,173,1295,852,259,2281,1337,425,927,465,144,.623327,.3250478,.0478011,.9655172,.7082228,.229443,.9494135,.6246334,.1898827,.8739464,.5122606,.1628353,.4899577,.2457717,.0761099,37.35949
35029,8644,384,651,1744,2157,1228,199,90,11,621,433,165,1684,1077,300,1897,1093,303,366,173,63,.5182292,.234375,.0286458,.953917,.6651306,.2534562,.9655963,.6175458,.1720183,.8794622,.5067223,.1404729,.2980456,.1408795,.0513029,35.31752
35030,25303,2084,2959,4186,5659,3716,1573,807,71,2792,1833,651,3924,2383,818,4876,2951,1061,1658,806,282,.7547985,.3872361,.0340691,.943562,.619466,.2200068,.9374104,.5692785,.1954133,.8616363,.5214702,.187489,.4461787,.2168999,.0758881,33.00729
35031,6631,487,591,957,1597,1164,276,172,21,531,390,95,841,561,200,1351,839,296,632,291,82,.5667351,.3531828,.0431212,.8984771,.6598985,.1607445,.8787879,.5862069,.2089864,.8459612,.52536,.1853475,.5429553,.25,.0704467,35.90073
35032,3715,135,263,496,973,1021,82,70,1,247,179,65,470,302,89,867,593,228,656,317,99,.6074074,.5185185,.0074074,.9391635,.6806084,.2471483,.9475806,.608871,.1794355,.8910586,.6094553,.2343268,.6425074,.3104799,.0969638,26.49322
35033,2065,99,165,326,609,302,49,22,5,156,108,43,314,196,40,528,277,76,122,44,9,.4949495,.2222222,.050505,.9454545,.6545454,.2606061,.9631902,.601227,.1226994,.8669951,.454844,.1247947,.4039735,.1456954,.0298013,53.39254
35034,8585,593,783,1323,2132,1670,368,172,30,708,487,160,1224,815,271,1830,1050,425,954,479,113,.6205733,.2900506,.0505902,.9042146,.6219668,.2043423,.9251701,.6160242,.2048375,.858349,.4924953,.1993433,.5712575,.2868263,.0676647,30.88903
35035,4675,279,449,699,1032,1120,211,94,9,446,326,116,644,382,98,899,556,169,541,278,103,.7562724,.3369175,.0322581,.9933185,.7260579,.2583519,.9213161,.546495,.1402003,.871124,.5387597,.1637597,.4830357,.2482143,.0919643,30.74509
35036,12066,1041,1279,1898,2669,2277,721,390,13,1209,890,258,1717,1263,456,2297,1656,567,1286,653,250,.6926033,.3746398,.012488,.9452698,.6958562,.2017201,.9046364,.6654373,.2402529,.8606219,.6204571,.2124391,.5647782,.2867809,.1097936,23.49055
35037,5890,350,605,880,1337,1243,216,122,24,582,390,137,802,471,179,1176,690,237,743,303,89,.6171429,.3485714,.0685714,.9619834,.6446281,.2264463,.9113637,.5352273,.2034091,.8795812,.5160808,.1772625,.5977474,.2437651,.071601,29.30333
35038,2610,149,235,405,661,571,94,60,5,228,168,56,386,249,72,584,382,136,376,159,37,.6308725,.4026846,.033557,.9702128,.7148936,.2382979,.9530864,.6148148,.1777778,.8835098,.5779123,.2057489,.6584939,.2784588,.0647986,26.01921
35039,17998,3009,1816,2781,3616,2778,2276,1659,49,1745,1423,373,2551,1868,390,3245,2034,727,1603,807,178,.7563975,.5513459,.0162845,.9609031,.7835903,.2053965,.9172959,.6717008,.1402373,.8974004,.5625,.2010509,.5770338,.2904968,.0640749,31.88552
35040,13674,1382,1525,1998,2537,1346,766,319,16,1228,869,193,1646,1049,311,1916,1264,483,667,305,104,.5542692,.2308249,.0115774,.8052459,.5698361,.1265574,.8238238,.525025,.1556557,.7552227,.4982263,.1903823,.4955423,.2265973,.077266,50.77187
35041,4366,239,468,654,1120,747,173,105,6,460,324,84,592,358,102,961,500,158,412,192,35,.7238494,.4393305,.0251046,.982906,.6923077,.1794872,.9051988,.5474006,.1559633,.8580357,.4464286,.1410714,.5515395,.2570281,.0468541,39.31662
35042,1710,72,108,230,483,459,44,13,4,98,59,20,208,88,24,381,226,59,181,95,21,.6111111,.1805556,.0555556,.9074074,.5462963,.1851852,.9043478,.3826087,.1043478,.7888198,.4679089,.1221532,.3943355,.2069717,.0457516,50.73333
35043,4044,520,513,546,624,236,283,95,0,418,215,34,455,312,85,514,306,77,120,59,18,.5442308,.1826923,0,.8148148,.4191033,.0662768,.8333333,.5714286,.1556777,.823718,.4903846,.1233974,.5084746,.25,.0762712,63.3156
35044,767,35,62,132,207,137,24,18,0,59,36,7,114,68,22,184,96,43,87,48,14,.6857143,.5142857,0,.9516129,.5806451,.1129032,.8636364,.5151515,.1666667,.8888889,.4637681,.2077295,.6350365,.350365,.1021898,25.5132
35045,22636,2875,2411,3555,4787,3499,2124,1506,209,2282,1733,709,3358,2023,821,4136,2760,1277,1606,911,370,.7387826,.5238261,.0726957,.9464952,.7187889,.2940688,.9445851,.5690576,.2309423,.8640067,.5765615,.2667642,.4589883,.2603601,.1057445,31.68229
35046,2258,114,192,333,561,443,74,46,11,180,137,44,318,250,96,524,350,128,294,146,35,.6491228,.4035088,.0964912,.9375,.7135417,.2291667,.954955,.7507508,.2882883,.9340463,.6238859,.228164,.6636569,.3295711,.0790068,20.61768
35047,21908,2505,2182,3426,5152,3858,1891,1278,204,2044,1322,587,3166,1968,850,4518,2561,1150,2120,1038,287,.7548902,.5101796,.0814371,.9367553,.6058662,.2690192,.9241098,.5744308,.2481027,.876941,.4970885,.2232143,.5495075,.2690513,.0743909,26.17497
35048,2876,116,218,468,698,673,74,47,5,198,143,53,440,285,81,637,379,160,410,183,38,.637931,.4051724,.0431034,.9082569,.6559633,.2431193,.9401709,.6089743,.1730769,.9126074,.54298,.2292264,.6092125,.2719168,.0564636,20.80665
35049,8477,881,824,1268,1824,1626,711,565,43,776,627,222,1203,830,279,1675,1215,494,987,532,212,.8070375,.6413167,.0488082,.9417475,.7609223,.2694175,.9487382,.6545742,.2200315,.9183114,.6661184,.2708333,.6070111,.3271833,.1303813,22.25436
35050,12389,864,1172,1943,3001,2414,553,206,33,1037,699,179,1746,1103,336,2450,1495,472,1302,502,146,.6400463,.2384259,.0381944,.8848123,.5964164,.1527304,.8986104,.5676789,.1729285,.8163945,.4981673,.1572809,.5393538,.2079536,.0604805,22.42896
35051,58795,8033,8387,8902,11324,7344,6501,4270,457,8016,6105,2199,8347,5691,1977,10309,6849,3010,4739,2369,770,.8092867,.5315573,.0568903,.9557649,.7279122,.2621915,.9376544,.6392946,.2220849,.9103674,.6048216,.2658071,.6452886,.3225763,.1048475,18.48127
35052,5102,255,378,783,1225,1329,121,57,11,352,244,94,717,417,96,1005,616,257,622,271,62,.4745098,.2235294,.0431373,.931217,.6455026,.2486773,.9157088,.532567,.1226054,.8204082,.5028571,.2097959,.4680211,.2039127,.0466516,32.1175
35053,19761,1699,1811,3287,4694,3256,1131,664,54,1656,1118,361,3068,2017,648,4075,2544,906,1970,947,240,.6656857,.3908181,.0317834,.9144119,.6173385,.1993374,.9333739,.6136295,.1971402,.8681296,.5419685,.1930124,.6050369,.2908477,.0737101,21.1463
36001,27330,2503,3538,4250,6336,3651,1645,556,50,2824,1082,332,3331,1128,320,4349,1652,489,1697,440,145,.6572114,.2221334,.019976,.7981911,.3058225,.0938383,.7837647,.2654118,.0752941,.6863952,.2607323,.077178,.4648042,.1205149,.0397151,47.09843
36002,108473,11808,13450,16640,24242,15337,7821,4020,297,11925,6419,1776,14523,7524,2248,20582,10101,3967,10449,3769,1369,.6623476,.3404472,.0251524,.8866171,.4772491,.1320446,.8727764,.4521635,.1350961,.8490223,.4166735,.1636416,.6812936,.2457456,.0892613,18.96083
36003,52523,6172,6118,7747,12144,7330,4320,2606,229,5437,2552,1006,6923,3283,1364,10210,4592,2235,5216,1686,697,.6999352,.4222294,.037103,.8886891,.4171298,.1644328,.8936362,.423777,.1760682,.8407444,.3781291,.1840415,.7115962,.2300136,.0950887,15.73239
